Local time,Open_eurusd,High_eurusd,Low_eurusd,Close_eurusd,Volume_eurusd,Inflation_Rate_EU,Inflation_Rate_USA,Interest_Rate_EU,Interest_Rate_GER,Funds_Rate_FED,Close_S&P500,Close_DAX
15.08.2018 00:00:00.000 GMT+0300,1.13434,1.13548,1.13009,1.13447,2.45E+11,2.1,2.2,1.3,0.29,1.91,2818.37,12163.00977
16.08.2018 00:00:00.000 GMT+0300,1.13444,1.14091,1.13357,1.13762,2.45E+11,2.1,2.2,1.3,0.29,1.92,2840.69,12237.16992
17.08.2018 00:00:00.000 GMT+0300,1.13758,1.14448,1.13663,1.14379,2.18E+11,2.1,2.2,1.3,0.29,1.92,2850.13,12210.54981
18.08.2018 00:00:00.000 GMT+0300,1.14379,1.14379,1.14379,1.14379,0,2.1,2.2,1.3,0.29,1.92,2850.13,12210.54981
19.08.2018 00:00:00.000 GMT+0300,1.14379,1.14379,1.14379,1.14379,0,2.1,2.2,1.3,0.29,1.92,2850.13,12210.54981
20.08.2018 00:00:00.000 GMT+0300,1.14371,1.14849,1.13942,1.14809,2.15E+11,2.1,2.2,1.3,0.29,1.92,2857.05,12331.29981
21.08.2018 00:00:00.000 GMT+0300,1.14804,1.16011,1.14797,1.15701,2.65E+11,2.1,2.2,1.3,0.29,1.92,2862.96,12384.49023
22.08.2018 00:00:00.000 GMT+0300,1.15701,1.16229,1.15531,1.15962,2.30E+11,2.1,2.2,1.3,0.29,1.92,2861.82,12385.7002
23.08.2018 00:00:00.000 GMT+0300,1.15961,1.15997,1.15298,1.15377,2.28E+11,2.1,2.2,1.3,0.29,1.92,2856.98,12365.58008
24.08.2018 00:00:00.000 GMT+0300,1.15375,1.16397,1.15347,1.16205,2.35E+11,2.1,2.2,1.3,0.29,1.92,2874.69,12394.51953
25.08.2018 00:00:00.000 GMT+0300,1.16205,1.16205,1.16205,1.16205,0,2.1,2.2,1.3,0.29,1.92,2874.69,12394.51953
26.08.2018 00:00:00.000 GMT+0300,1.16205,1.16205,1.16205,1.16205,0,2.1,2.2,1.3,0.29,1.92,2874.69,12394.51953
27.08.2018 00:00:00.000 GMT+0300,1.16141,1.16935,1.15943,1.16778,2.04E+11,2.1,2.2,1.3,0.29,1.92,2896.74,12538.30957
28.08.2018 00:00:00.000 GMT+0300,1.16773,1.17334,1.16625,1.16938,2.37E+11,2.1,2.2,1.3,0.29,1.92,2897.52,12527.41992
29.08.2018 00:00:00.000 GMT+0300,1.16939,1.171,1.1652,1.17065,2.37E+11,2.1,2.2,1.3,0.29,1.92,2914.04,12561.67969
30.08.2018 00:00:00.000 GMT+0300,1.17063,1.17181,1.16417,1.16708,2.36E+11,2.1,2.2,1.3,0.29,1.92,2901.13,12494.24023
31.08.2018 00:00:00.000 GMT+0300,1.16709,1.16901,1.15845,1.15997,2.45E+11,2.1,2.2,1.3,0.29,1.91,2901.52,12364.05957
01.09.2018 00:00:00.000 GMT+0300,1.15997,1.15997,1.15997,1.15997,0,2.1,2.2,1.36,0.37,1.91,2901.52,12364.05957
02.09.2018 00:00:00.000 GMT+0300,1.15997,1.15997,1.15997,1.15997,0,2.1,2.2,1.36,0.37,1.91,2901.52,12364.05957
03.09.2018 00:00:00.000 GMT+0300,1.15961,1.16278,1.15889,1.16181,1.66E+11,2.1,2.2,1.36,0.37,1.91,2901.52,12346.41016
04.09.2018 00:00:00.000 GMT+0300,1.16169,1.16203,1.15301,1.15805,2.15E+11,2.1,2.2,1.36,0.37,1.92,2896.72,12210.20996
05.09.2018 00:00:00.000 GMT+0300,1.15802,1.164,1.15425,1.16292,2.63E+11,2.1,2.2,1.36,0.37,1.92,2888.6,12040.45996
06.09.2018 00:00:00.000 GMT+0300,1.16291,1.16592,1.16055,1.16227,2.32E+11,2.1,2.2,1.36,0.37,1.92,2878.05,11955.25
07.09.2018 00:00:00.000 GMT+0300,1.16219,1.16495,1.15506,1.1552,2.41E+11,2.1,2.2,1.36,0.37,1.92,2871.68,11959.62988
08.09.2018 00:00:00.000 GMT+0300,1.1552,1.1552,1.1552,1.1552,0,2.1,2.2,1.36,0.37,1.92,2871.68,11959.62988
09.09.2018 00:00:00.000 GMT+0300,1.1552,1.1552,1.1552,1.1552,0,2.1,2.2,1.36,0.37,1.92,2871.68,11959.62988
10.09.2018 00:00:00.000 GMT+0300,1.15483,1.16161,1.1526,1.15924,1.97E+11,2.1,2.2,1.36,0.37,1.92,2877.13,11986.33984
11.09.2018 00:00:00.000 GMT+0300,1.15916,1.16441,1.15654,1.16046,2.08E+11,2.1,2.2,1.36,0.37,1.92,2887.89,11970.26953
12.09.2018 00:00:00.000 GMT+0300,1.16047,1.16496,1.15699,1.16253,2.30E+11,2.1,2.2,1.36,0.37,1.92,2888.92,12032.29981
13.09.2018 00:00:00.000 GMT+0300,1.16253,1.17009,1.16091,1.16897,2.21E+11,2.1,2.2,1.36,0.37,1.92,2904.18,12055.54981
14.09.2018 00:00:00.000 GMT+0300,1.16895,1.17215,1.16206,1.16227,2.15E+11,2.1,2.2,1.36,0.37,1.92,2904.98,12124.33008
15.09.2018 00:00:00.000 GMT+0300,1.16227,1.16227,1.16227,1.16227,0,2.1,2.2,1.36,0.37,1.92,2904.98,12124.33008
16.09.2018 00:00:00.000 GMT+0300,1.16227,1.16227,1.16227,1.16227,0,2.1,2.2,1.36,0.37,1.92,2904.98,12124.33008
17.09.2018 00:00:00.000 GMT+0300,1.16223,1.16981,1.1618,1.1683,1.80E+11,2.1,2.2,1.36,0.37,1.92,2888.8,12096.41016
18.09.2018 00:00:00.000 GMT+0300,1.1683,1.17243,1.16521,1.16651,2.28E+11,2.1,2.2,1.36,0.37,1.92,2904.31,12157.66992
19.09.2018 00:00:00.000 GMT+0300,1.1665,1.17149,1.165,1.16721,2.23E+11,2.1,2.2,1.36,0.37,1.92,2907.95,12219.01953
20.09.2018 00:00:00.000 GMT+0300,1.16715,1.17845,1.16689,1.17766,2.50E+11,2.1,2.2,1.36,0.37,1.92,2930.75,12326.48047
21.09.2018 00:00:00.000 GMT+0300,1.17765,1.18027,1.17327,1.17473,2.08E+11,2.1,2.2,1.36,0.37,1.92,2929.67,12430.87988
22.09.2018 00:00:00.000 GMT+0300,1.17473,1.17473,1.17473,1.17473,0,2.1,2.2,1.36,0.37,1.92,2929.67,12430.87988
23.09.2018 00:00:00.000 GMT+0300,1.17473,1.17473,1.17473,1.17473,0,2.1,2.2,1.36,0.37,1.92,2929.67,12430.87988
24.09.2018 00:00:00.000 GMT+0300,1.17432,1.18153,1.17241,1.17473,2.03E+11,2.1,2.2,1.36,0.37,1.93,2919.37,12350.82031
25.09.2018 00:00:00.000 GMT+0300,1.17471,1.17925,1.1731,1.17659,2.11E+11,2.1,2.2,1.36,0.37,1.93,2915.56,12374.66016
26.09.2018 00:00:00.000 GMT+0300,1.17656,1.17976,1.17259,1.17379,2.17E+11,2.1,2.2,1.36,0.37,1.93,2905.97,12385.88965
27.09.2018 00:00:00.000 GMT+0300,1.17361,1.17571,1.16389,1.16404,2.67E+11,2.1,2.2,1.36,0.37,2.18,2914,12435.58984
28.09.2018 00:00:00.000 GMT+0300,1.164,1.16511,1.15698,1.16019,2.32E+11,2.1,2.2,1.36,0.37,2.18,2913.98,12246.73047
29.09.2018 00:00:00.000 GMT+0300,1.16019,1.16019,1.16019,1.16019,0,2.1,2.2,1.36,0.37,2.18,2913.98,12246.73047
30.09.2018 00:00:00.000 GMT+0300,1.16019,1.16019,1.16019,1.16019,0,2.1,2.2,1.36,0.37,2.18,2913.98,12246.73047
01.10.2018 00:00:00.000 GMT+0300,1.16171,1.16246,1.15635,1.15778,2.03E+11,2.3,2.1,1.47,0.4,2.18,2924.59,12339.03027
02.10.2018 00:00:00.000 GMT+0300,1.15776,1.15802,1.15052,1.15461,2.43E+11,2.3,2.1,1.47,0.4,2.18,2923.43,12287.58008
03.10.2018 00:00:00.000 GMT+0300,1.15454,1.15936,1.14645,1.14766,2.58E+11,2.3,2.1,1.47,0.4,2.18,2925.51,12287.58008
04.10.2018 00:00:00.000 GMT+0300,1.14762,1.15426,1.14633,1.15136,2.34E+11,2.3,2.1,1.47,0.4,2.18,2901.61,12244.13965
05.10.2018 00:00:00.000 GMT+0300,1.15135,1.15495,1.14838,1.15174,2.34E+11,2.3,2.1,1.47,0.4,2.18,2885.57,12111.90039
06.10.2018 00:00:00.000 GMT+0300,1.15174,1.15174,1.15174,1.15174,0,2.3,2.1,1.47,0.4,2.18,2885.57,12111.90039
07.10.2018 00:00:00.000 GMT+0300,1.15174,1.15174,1.15174,1.15174,0,2.3,2.1,1.47,0.4,2.18,2885.57,12111.90039
08.10.2018 00:00:00.000 GMT+0300,1.1521,1.15296,1.14599,1.14908,1.86E+11,2.3,2.1,1.47,0.4,2.18,2884.43,11947.16016
09.10.2018 00:00:00.000 GMT+0300,1.14907,1.15033,1.14321,1.14899,2.57E+11,2.3,2.1,1.47,0.4,2.18,2880.34,11977.21973
10.10.2018 00:00:00.000 GMT+0300,1.14899,1.15452,1.14798,1.15185,2.33E+11,2.3,2.1,1.47,0.4,2.18,2785.68,11712.5
11.10.2018 00:00:00.000 GMT+0300,1.15182,1.15994,1.15175,1.15931,2.96E+11,2.3,2.1,1.47,0.4,2.18,2728.37,11539.34961
12.10.2018 00:00:00.000 GMT+0300,1.1593,1.16104,1.15343,1.15571,2.37E+11,2.3,2.1,1.47,0.4,2.18,2767.13,11523.80957
13.10.2018 00:00:00.000 GMT+0300,1.15571,1.15571,1.15571,1.15571,0,2.3,2.1,1.47,0.4,2.18,2767.13,11523.80957
14.10.2018 00:00:00.000 GMT+0300,1.15571,1.15571,1.15571,1.15571,0,2.3,2.1,1.47,0.4,2.18,2767.13,11523.80957
15.10.2018 00:00:00.000 GMT+0300,1.15372,1.16061,1.15369,1.15785,2.15E+11,2.3,2.1,1.47,0.4,2.18,2750.79,11614.16016
16.10.2018 00:00:00.000 GMT+0300,1.15787,1.16212,1.1566,1.15732,2.16E+11,2.3,2.1,1.47,0.4,2.18,2809.92,11776.54981
17.10.2018 00:00:00.000 GMT+0300,1.15732,1.15803,1.1496,1.14999,2.41E+11,2.3,2.1,1.47,0.4,2.19,2809.21,11715.03027
18.10.2018 00:00:00.000 GMT+0300,1.15,1.15272,1.14492,1.14522,2.51E+11,2.3,2.1,1.47,0.4,2.19,2768.78,11589.20996
19.10.2018 00:00:00.000 GMT+0300,1.14521,1.15345,1.14331,1.15142,2.50E+11,2.3,2.1,1.47,0.4,2.19,2767.78,11553.83008
20.10.2018 00:00:00.000 GMT+0300,1.15142,1.15142,1.15142,1.15142,0,2.3,2.1,1.47,0.4,2.19,2767.78,11553.83008
21.10.2018 00:00:00.000 GMT+0300,1.15142,1.15142,1.15142,1.15142,0,2.3,2.1,1.47,0.4,2.19,2767.78,11553.83008
22.10.2018 00:00:00.000 GMT+0300,1.15149,1.15501,1.14557,1.14636,2.25E+11,2.3,2.1,1.47,0.4,2.19,2755.88,11524.33984
23.10.2018 00:00:00.000 GMT+0300,1.14635,1.14934,1.14392,1.14696,2.59E+11,2.3,2.1,1.47,0.4,2.2,2740.69,11274.28027
24.10.2018 00:00:00.000 GMT+0300,1.14697,1.14766,1.13789,1.13914,2.58E+11,2.3,2.1,1.47,0.4,2.2,2656.1,11191.62988
25.10.2018 00:00:00.000 GMT+0300,1.13914,1.14326,1.13561,1.13745,2.45E+11,2.3,2.1,1.47,0.4,2.2,2705.57,11307.12012
26.10.2018 00:00:00.000 GMT+0300,1.13743,1.14209,1.13355,1.14021,2.72E+11,2.3,2.1,1.47,0.4,2.2,2658.69,11200.62012
27.10.2018 00:00:00.000 GMT+0300,1.14021,1.14021,1.14021,1.14021,0,2.3,2.1,1.47,0.4,2.2,2658.69,11200.62012
28.10.2018 00:00:00.000 GMT+0300,1.14021,1.14021,1.14021,1.14021,0,2.3,2.1,1.47,0.4,2.2,2658.69,11200.62012
28.10.2018 23:00:00.000 GMT+0200,1.13921,1.14163,1.13606,1.13721,2.41E+11,2.3,2.1,1.47,0.4,2.2,2641.25,11335.48047
29.10.2018 23:00:00.000 GMT+0200,1.13721,1.13877,1.13404,1.13436,2.20E+11,2.3,2.1,1.47,0.4,2.2,2682.63,11287.38965
30.10.2018 23:00:00.000 GMT+0200,1.13429,1.13601,1.1302,1.13115,2.35E+11,2.3,2.1,1.47,0.4,2.2,2711.74,11447.50977
31.10.2018 23:00:00.000 GMT+0200,1.13115,1.14241,1.13074,1.14077,2.60E+11,2.3,2.1,1.47,0.4,2.2,2740.37,11468.54004
01.11.2018 23:00:00.000 GMT+0200,1.14074,1.14557,1.13722,1.1386,2.40E+11,1.9,2.2,1.4,0.31,2.19,2723.06,11518.99023
02.11.2018 23:00:00.000 GMT+0200,1.1386,1.1386,1.1386,1.1386,0,1.9,2.2,1.4,0.31,2.19,2723.06,11518.99023
03.11.2018 23:00:00.000 GMT+0200,1.1386,1.1386,1.1386,1.1386,0,1.9,2.2,1.4,0.31,2.19,2723.06,11518.99023
05.11.2018 00:00:00.000 GMT+0200,1.13863,1.14239,1.1353,1.14066,2.17E+11,1.9,2.2,1.4,0.31,2.2,2738.31,11494.95996
06.11.2018 00:00:00.000 GMT+0200,1.14065,1.14378,1.13913,1.14261,2.26E+11,1.9,2.2,1.4,0.31,2.2,2755.45,11484.33984
07.11.2018 00:00:00.000 GMT+0200,1.14259,1.14995,1.13947,1.14251,2.98E+11,1.9,2.2,1.4,0.31,2.2,2813.89,11579.09961
08.11.2018 00:00:00.000 GMT+0200,1.14253,1.14465,1.13515,1.13629,2.58E+11,1.9,2.2,1.4,0.31,2.2,2806.83,11527.32031
09.11.2018 00:00:00.000 GMT+0200,1.13629,1.13689,1.13161,1.13342,2.48E+11,1.9,2.2,1.4,0.31,2.19,2781.01,11529.16016
10.11.2018 00:00:00.000 GMT+0200,1.13342,1.13342,1.13342,1.13342,0,1.9,2.2,1.4,0.31,2.19,2781.01,11529.16016
11.11.2018 00:00:00.000 GMT+0200,1.13342,1.13342,1.13342,1.13342,0,1.9,2.2,1.4,0.31,2.19,2781.01,11529.16016
12.11.2018 00:00:00.000 GMT+0200,1.13182,1.13305,1.12156,1.12177,2.40E+11,1.9,2.2,1.4,0.31,2.19,2726.22,11325.44043
13.11.2018 00:00:00.000 GMT+0200,1.12174,1.12936,1.12164,1.12899,3.38E+11,1.9,2.2,1.4,0.31,2.2,2722.18,11472.21973
14.11.2018 00:00:00.000 GMT+0200,1.12889,1.13475,1.12632,1.13081,2.97E+11,1.9,2.2,1.4,0.31,2.2,2701.58,11412.53027
15.11.2018 00:00:00.000 GMT+0200,1.13069,1.13622,1.12705,1.13249,2.92E+11,1.9,2.2,1.4,0.31,2.2,2730.2,11353.66992
16.11.2018 00:00:00.000 GMT+0200,1.13249,1.14202,1.13215,1.14185,2.54E+11,1.9,2.2,1.4,0.31,2.2,2736.27,11341
17.11.2018 00:00:00.000 GMT+0200,1.14185,1.14185,1.14185,1.14185,0,1.9,2.2,1.4,0.31,2.2,2736.27,11341
18.11.2018 00:00:00.000 GMT+0200,1.14185,1.14185,1.14185,1.14185,0,1.9,2.2,1.4,0.31,2.2,2736.27,11341
19.11.2018 00:00:00.000 GMT+0200,1.14133,1.14644,1.13938,1.14526,2.07E+11,1.9,2.2,1.4,0.31,2.2,2690.73,11244.54004
20.11.2018 00:00:00.000 GMT+0200,1.14517,1.14723,1.13587,1.13696,2.40E+11,1.9,2.2,1.4,0.31,2.2,2641.89,11066.41016
21.11.2018 00:00:00.000 GMT+0200,1.13696,1.14245,1.13634,1.13838,2.29E+11,1.9,2.2,1.4,0.31,2.2,2649.93,11244.16992
22.11.2018 00:00:00.000 GMT+0200,1.13837,1.1434,1.13794,1.14002,1.76E+11,1.9,2.2,1.4,0.31,2.2,2649.93,11138.49023
23.11.2018 00:00:00.000 GMT+0200,1.14008,1.14209,1.13275,1.13355,3.43E+11,1.9,2.2,1.4,0.31,2.2,2632.56,11192.69043
24.11.2018 00:00:00.000 GMT+0200,1.13355,1.13355,1.13355,1.13355,0,1.9,2.2,1.4,0.31,2.2,2632.56,11192.69043
25.11.2018 00:00:00.000 GMT+0200,1.13355,1.13355,1.13355,1.13355,0,1.9,2.2,1.4,0.31,2.2,2632.56,11192.69043
26.11.2018 00:00:00.000 GMT+0200,1.13401,1.13837,1.1325,1.13275,2.30E+11,1.9,2.2,1.4,0.31,2.2,2673.45,11354.71973
27.11.2018 00:00:00.000 GMT+0200,1.13273,1.13436,1.12775,1.12867,2.47E+11,1.9,2.2,1.4,0.31,2.2,2682.17,11309.11035
28.11.2018 00:00:00.000 GMT+0200,1.12865,1.13875,1.12671,1.1366,2.65E+11,1.9,2.2,1.4,0.31,2.2,2743.79,11298.87988
29.11.2018 00:00:00.000 GMT+0200,1.13659,1.14016,1.13486,1.13924,2.64E+11,1.9,2.2,1.4,0.31,2.2,2737.76,11298.23047
30.11.2018 00:00:00.000 GMT+0200,1.13918,1.14003,1.13054,1.13164,2.61E+11,1.9,2.2,1.4,0.31,2.2,2760.17,11257.24023
01.12.2018 00:00:00.000 GMT+0200,1.13164,1.13164,1.13164,1.13164,0,1.5,2.2,1.23,0.19,2.2,2760.17,11257.24023
02.12.2018 00:00:00.000 GMT+0200,1.13164,1.13164,1.13164,1.13164,0,1.5,2.2,1.23,0.19,2.2,2760.17,11257.24023
03.12.2018 00:00:00.000 GMT+0200,1.13499,1.13796,1.13192,1.13528,2.47E+11,1.5,2.2,1.23,0.19,2.19,2790.37,11465.45996
04.12.2018 00:00:00.000 GMT+0200,1.13528,1.14187,1.13185,1.13415,2.85E+11,1.5,2.2,1.23,0.19,2.2,2700.06,11335.32031
05.12.2018 00:00:00.000 GMT+0200,1.13415,1.13612,1.13107,1.13443,1.95E+11,1.5,2.2,1.23,0.19,2.2,2700.06,11200.24023
06.12.2018 00:00:00.000 GMT+0200,1.13441,1.14123,1.13209,1.1372,2.80E+11,1.5,2.2,1.23,0.19,2.2,2695.95,10810.98047
07.12.2018 00:00:00.000 GMT+0200,1.1372,1.14235,1.13603,1.13758,2.53E+11,1.5,2.2,1.23,0.19,2.19,2633.08,10788.08984
08.12.2018 00:00:00.000 GMT+0200,1.13758,1.13758,1.13758,1.13758,0,1.5,2.2,1.23,0.19,2.19,2633.08,10788.08984
09.12.2018 00:00:00.000 GMT+0200,1.13758,1.13758,1.13758,1.13758,0,1.5,2.2,1.23,0.19,2.19,2633.08,10788.08984
10.12.2018 00:00:00.000 GMT+0200,1.13909,1.14426,1.13504,1.13552,2.60E+11,1.5,2.2,1.23,0.19,2.2,2637.72,10622.07031
11.12.2018 00:00:00.000 GMT+0200,1.13548,1.14002,1.13062,1.13154,2.60E+11,1.5,2.2,1.23,0.19,2.19,2636.78,10780.50977
12.12.2018 00:00:00.000 GMT+0200,1.13154,1.13872,1.13148,1.13681,2.65E+11,1.5,2.2,1.23,0.19,2.19,2651.07,10929.42969
13.12.2018 00:00:00.000 GMT+0200,1.13681,1.13932,1.1331,1.1356,2.50E+11,1.5,2.2,1.23,0.19,2.19,2650.54,10924.7002
14.12.2018 00:00:00.000 GMT+0200,1.13592,1.13649,1.12699,1.13045,2.64E+11,1.5,2.2,1.23,0.19,2.19,2599.95,10865.76953
15.12.2018 00:00:00.000 GMT+0200,1.13045,1.13045,1.13045,1.13045,0,1.5,2.2,1.23,0.19,2.19,2599.95,10865.76953
16.12.2018 00:00:00.000 GMT+0200,1.13045,1.13045,1.13045,1.13045,0,1.5,2.2,1.23,0.19,2.19,2599.95,10865.76953
17.12.2018 00:00:00.000 GMT+0200,1.13008,1.13577,1.12967,1.13472,2.20E+11,1.5,2.2,1.23,0.19,2.2,2545.94,10772.2002
18.12.2018 00:00:00.000 GMT+0200,1.13474,1.14022,1.13366,1.13595,2.48E+11,1.5,2.2,1.23,0.19,2.2,2546.16,10740.88965
19.12.2018 00:00:00.000 GMT+0200,1.13594,1.14392,1.13591,1.13752,3.92E+11,1.5,2.2,1.23,0.19,2.2,2506.96,10766.20996
20.12.2018 00:00:00.000 GMT+0200,1.13748,1.14859,1.13704,1.14451,5.20E+11,1.5,2.2,1.23,0.19,2.4,2467.42,10611.09961
21.12.2018 00:00:00.000 GMT+0200,1.14454,1.14739,1.13559,1.13684,4.71E+11,1.5,2.2,1.23,0.19,2.4,2416.62,10633.82031
22.12.2018 00:00:00.000 GMT+0200,1.13684,1.13684,1.13684,1.13684,0,1.5,2.2,1.23,0.19,2.4,2416.62,10633.82031
23.12.2018 00:00:00.000 GMT+0200,1.13684,1.13684,1.13684,1.13684,0,1.5,2.2,1.23,0.19,2.4,2416.62,10633.82031
24.12.2018 00:00:00.000 GMT+0200,1.13692,1.14384,1.13604,1.13988,3.73E+11,1.5,2.2,1.23,0.19,2.4,2351.1,10633.82031
25.12.2018 00:00:00.000 GMT+0200,1.13976,1.1417,1.13894,1.13988,8155280060,1.5,2.2,1.23,0.19,2.4,2351.1,10633.82031
26.12.2018 00:00:00.000 GMT+0200,1.13901,1.14198,1.13428,1.13507,2.57E+11,1.5,2.2,1.23,0.19,2.4,2467.7,10633.82031
27.12.2018 00:00:00.000 GMT+0200,1.13507,1.1454,1.13504,1.14285,5.64E+11,1.5,2.2,1.23,0.19,2.4,2488.83,10381.50977
28.12.2018 00:00:00.000 GMT+0200,1.14285,1.14727,1.14247,1.14414,4.53E+11,1.5,2.2,1.23,0.19,2.4,2485.74,10558.95996
29.12.2018 00:00:00.000 GMT+0200,1.14414,1.14414,1.14414,1.14414,0,1.5,2.2,1.23,0.19,2.4,2485.74,10558.95996
30.12.2018 00:00:00.000 GMT+0200,1.14414,1.14414,1.14414,1.14414,0,1.5,2.2,1.23,0.19,2.4,2485.74,10558.95996
31.12.2018 00:00:00.000 GMT+0200,1.14331,1.14674,1.14213,1.14644,3.16E+11,1.5,2.2,1.23,0.19,2.4,2506.85,10558.95996
01.01.2019 00:00:00.000 GMT+0200,1.14644,1.14644,1.14627,1.14627,5250000,1.4,2.2,1.16,0.13,2.4,2506.85,10558.95996
02.01.2019 00:00:00.000 GMT+0200,1.14598,1.14967,1.1325,1.13432,4.44E+11,1.4,2.2,1.16,0.13,2.4,2510.03,10580.19043
03.01.2019 00:00:00.000 GMT+0200,1.13423,1.1411,1.13092,1.13924,5.03E+11,1.4,2.2,1.16,0.13,2.4,2447.89,10416.66016
04.01.2019 00:00:00.000 GMT+0200,1.13924,1.14189,1.13456,1.13943,4.18E+11,1.4,2.2,1.16,0.13,2.4,2531.94,10767.69043
05.01.2019 00:00:00.000 GMT+0200,1.13943,1.13943,1.13943,1.13943,0,1.4,2.2,1.16,0.13,2.4,2531.94,10767.69043
06.01.2019 00:00:00.000 GMT+0200,1.13943,1.13943,1.13943,1.13943,0,1.4,2.2,1.16,0.13,2.4,2531.94,10767.69043
07.01.2019 00:00:00.000 GMT+0200,1.13955,1.14826,1.13954,1.1474,3.65E+11,1.4,2.2,1.16,0.13,2.4,2549.69,10747.80957
08.01.2019 00:00:00.000 GMT+0200,1.1474,1.14844,1.14222,1.14406,3.75E+11,1.4,2.2,1.16,0.13,2.4,2574.41,10803.98047
09.01.2019 00:00:00.000 GMT+0200,1.14406,1.15578,1.1437,1.15417,4.61E+11,1.4,2.2,1.16,0.13,2.4,2584.96,10893.32031
10.01.2019 00:00:00.000 GMT+0200,1.15419,1.15697,1.14844,1.14994,5.03E+11,1.4,2.2,1.16,0.13,2.4,2596.64,10921.58984
11.01.2019 00:00:00.000 GMT+0200,1.14994,1.15403,1.1458,1.14656,3.79E+11,1.4,2.2,1.16,0.13,2.4,2596.26,10887.45996
12.01.2019 00:00:00.000 GMT+0200,1.14656,1.14656,1.14656,1.14656,0,1.4,2.2,1.16,0.13,2.4,2596.26,10887.45996
13.01.2019 00:00:00.000 GMT+0200,1.14656,1.14656,1.14656,1.14656,0,1.4,2.2,1.16,0.13,2.4,2596.26,10887.45996
14.01.2019 00:00:00.000 GMT+0200,1.14589,1.1482,1.14506,1.14679,3.46E+11,1.4,2.2,1.16,0.13,2.4,2582.61,10855.91016
15.01.2019 00:00:00.000 GMT+0200,1.14679,1.14896,1.13819,1.14121,4.28E+11,1.4,2.2,1.16,0.13,2.4,2610.3,10891.79004
16.01.2019 00:00:00.000 GMT+0200,1.14119,1.14248,1.13777,1.13911,3.73E+11,1.4,2.2,1.16,0.13,2.4,2616.1,10931.24023
17.01.2019 00:00:00.000 GMT+0200,1.13911,1.14059,1.137,1.1388,3.82E+11,1.4,2.2,1.16,0.13,2.4,2635.96,10918.62012
18.01.2019 00:00:00.000 GMT+0200,1.1388,1.14103,1.13532,1.13614,3.92E+11,1.4,2.2,1.16,0.13,2.4,2670.71,11205.54004
19.01.2019 00:00:00.000 GMT+0200,1.13614,1.13614,1.13614,1.13614,0,1.4,2.2,1.16,0.13,2.4,2670.71,11205.54004
20.01.2019 00:00:00.000 GMT+0200,1.13614,1.13614,1.13614,1.13614,0,1.4,2.2,1.16,0.13,2.4,2670.71,11205.54004
21.01.2019 00:00:00.000 GMT+0200,1.13603,1.1391,1.13567,1.13658,2.33E+11,1.4,2.2,1.16,0.13,2.4,2670.71,11136.2002
22.01.2019 00:00:00.000 GMT+0200,1.13658,1.13739,1.13361,1.13595,3.67E+11,1.4,2.2,1.16,0.13,2.4,2632.9,11090.11035
23.01.2019 00:00:00.000 GMT+0200,1.13594,1.13942,1.13505,1.13808,3.78E+11,1.4,2.2,1.16,0.13,2.4,2638.7,11071.54004
24.01.2019 00:00:00.000 GMT+0200,1.13804,1.13913,1.12892,1.1302,4.30E+11,1.4,2.2,1.16,0.13,2.4,2642.33,11130.17969
25.01.2019 00:00:00.000 GMT+0200,1.13011,1.14176,1.13004,1.14032,4.38E+11,1.4,2.2,1.16,0.13,2.4,2664.76,11281.79004
26.01.2019 00:00:00.000 GMT+0200,1.14032,1.14032,1.14032,1.14032,0,1.4,2.2,1.16,0.13,2.4,2664.76,11281.79004
27.01.2019 00:00:00.000 GMT+0200,1.14032,1.14032,1.14032,1.14032,0,1.4,2.2,1.16,0.13,2.4,2664.76,11281.79004
28.01.2019 00:00:00.000 GMT+0200,1.14005,1.14436,1.139,1.14271,3.55E+11,1.4,2.2,1.16,0.13,2.4,2643.85,11210.30957
29.01.2019 00:00:00.000 GMT+0200,1.14257,1.14501,1.14111,1.14307,4.23E+11,1.4,2.2,1.16,0.13,2.4,2640,11218.83008
30.01.2019 00:00:00.000 GMT+0200,1.14308,1.15016,1.14062,1.14786,4.30E+11,1.4,2.2,1.16,0.13,2.4,2681.05,11181.66016
31.01.2019 00:00:00.000 GMT+0200,1.14786,1.15141,1.14356,1.14467,4.80E+11,1.4,2.2,1.16,0.13,2.4,2704.1,11173.09961
01.02.2019 00:00:00.000 GMT+0200,1.14468,1.14884,1.14343,1.14547,4.07E+11,1.5,2.1,1.09,0.06,2.4,2706.53,11180.66016
02.02.2019 00:00:00.000 GMT+0200,1.14547,1.14547,1.14547,1.14547,0,1.5,2.1,1.09,0.06,2.4,2706.53,11180.66016
03.02.2019 00:00:00.000 GMT+0200,1.14547,1.14547,1.14547,1.14547,0,1.5,2.1,1.09,0.06,2.4,2706.53,11180.66016
04.02.2019 00:00:00.000 GMT+0200,1.14503,1.14603,1.14244,1.14353,3.65E+11,1.5,2.1,1.09,0.06,2.4,2724.87,11176.58008
05.02.2019 00:00:00.000 GMT+0200,1.14353,1.14404,1.14011,1.14054,3.34E+11,1.5,2.1,1.09,0.06,2.4,2737.7,11367.98047
06.02.2019 00:00:00.000 GMT+0200,1.14054,1.14094,1.13608,1.13618,3.49E+11,1.5,2.1,1.09,0.06,2.4,2731.61,11324.71973
07.02.2019 00:00:00.000 GMT+0200,1.13615,1.13683,1.13244,1.1339,3.77E+11,1.5,2.1,1.09,0.06,2.4,2706.05,11022.01953
