,Close,Inflation_Rate_EU,Inflation_Rate_USA,Interest_Rate_EU,Interest_Rate_GER,Funds_Rate_FED,Close_S&P500,Close_DAX
1398,1.10033,0.4,1.9,1.37,0.52,0.07,2079.36,10850.13965
1399,1.10033,0.4,1.9,1.37,0.52,0.07,2079.36,10850.13965
1400,1.10033,0.4,1.9,1.37,0.52,0.07,2079.36,10850.13965
1401,1.10148,0.1,2,1.37,0.52,0.12,2104.05,10950.66992
1402,1.09625,0.1,2,1.37,0.52,0.12,2109.79,10951.15039
1403,1.08647,0.1,2,1.37,0.52,0.12,2102.31,10845.24023
1404,1.08833,0.1,2,1.37,0.52,0.12,2099.93,10887.74023
1405,1.07377,0.1,2,1.37,0.52,0.12,2099.2,10988.03027
1406,1.07377,0.1,2,1.37,0.52,0.12,2099.2,10988.03027
1407,1.07377,0.1,2,1.37,0.52,0.12,2099.2,10988.03027
1408,1.07511,0.1,2,1.37,0.52,0.12,2078.58,10815.4502
1409,1.07241,0.1,2,1.37,0.52,0.12,2081.72,10832.51953
1410,1.07423,0.1,2,1.37,0.52,0.12,2075,10907.87012
1411,1.08126,0.1,2,1.37,0.52,0.12,2045.97,10782.62988
1412,1.07701,0.1,2,1.37,0.52,0.12,2023.04,10708.40039
1413,1.07701,0.1,2,1.37,0.52,0.12,2023.04,10708.40039
1414,1.07701,0.1,2,1.37,0.52,0.12,2023.04,10708.40039
1415,1.06858,0.1,2,1.37,0.52,0.13,2053.19,10713.23047
1416,1.06419,0.1,2,1.37,0.52,0.13,2050.44,10971.04004
1417,1.06589,0.1,2,1.37,0.52,0.12,2083.58,10959.9502
1418,1.07332,0.1,2,1.37,0.52,0.12,2081.24,11085.44043
1419,1.0645,0.1,2,1.37,0.52,0.12,2089.17,11119.83008
1420,1.0645,0.1,2,1.37,0.52,0.12,2089.17,11119.83008
1421,1.0645,0.1,2,1.37,0.52,0.12,2089.17,11119.83008
1422,1.06362,0.1,2,1.37,0.52,0.12,2086.59,11092.30957
1423,1.06427,0.1,2,1.37,0.52,0.12,2089.14,10933.99023
1424,1.06247,0.1,2,1.37,0.52,0.12,2088.87,11169.54004
1425,1.06097,0.1,2,1.37,0.52,0.12,2088.87,11320.76953
1426,1.05923,0.1,2,1.37,0.52,0.12,2090.11,11293.75977
1427,1.05923,0.1,2,1.37,0.52,0.12,2090.11,11293.75977
1428,1.05923,0.1,2,1.37,0.52,0.12,2090.11,11293.75977
1429,1.05638,0.1,2,1.37,0.52,0.08,2080.41,11382.23047
1430,1.0632,0.3,2.1,1.41,0.55,0.13,2102.63,11261.24023
1431,1.06132,0.3,2.1,1.41,0.55,0.13,2079.51,11190.01953
1432,1.09387,0.3,2.1,1.41,0.55,0.13,2049.62,10789.24023
1433,1.08818,0.3,2.1,1.41,0.55,0.13,2091.69,10752.09961
1434,1.08818,0.3,2.1,1.41,0.55,0.13,2091.69,10752.09961
1435,1.08818,0.3,2.1,1.41,0.55,0.13,2091.69,10752.09961
1436,1.08369,0.3,2.1,1.41,0.55,0.13,2077.07,10886.08984
1437,1.08916,0.3,2.1,1.41,0.55,0.13,2063.59,10673.59961
1438,1.10238,0.3,2.1,1.41,0.55,0.14,2047.62,10592.49023
1439,1.09402,0.3,2.1,1.41,0.55,0.14,2052.23,10598.92969
1440,1.09928,0.3,2.1,1.41,0.55,0.14,2012.37,10340.05957
1441,1.09928,0.3,2.1,1.41,0.55,0.14,2012.37,10340.05957
1442,1.09928,0.3,2.1,1.41,0.55,0.14,2012.37,10340.05957
1443,1.09913,0.3,2.1,1.41,0.55,0.15,2021.94,10139.33984
1444,1.09284,0.3,2.1,1.41,0.55,0.15,2043.41,10450.37988
1445,1.09116,0.3,2.1,1.41,0.55,0.15,2073.07,10469.25977
1446,1.08254,0.3,2.1,1.41,0.55,0.37,2041.89,10738.12012
1447,1.08632,0.3,2.1,1.41,0.55,0.37,2005.55,10608.19043
1448,1.08632,0.3,2.1,1.41,0.55,0.37,2005.55,10608.19043
1449,1.08632,0.3,2.1,1.41,0.55,0.37,2005.55,10608.19043
1450,1.09142,0.3,2.1,1.41,0.55,0.36,2021.15,10497.76953
1451,1.0956,0.3,2.1,1.41,0.55,0.36,2038.97,10488.75
1452,1.09111,0.3,2.1,1.41,0.55,0.36,2064.29,10727.63965
1453,1.09602,0.3,2.1,1.41,0.55,0.36,2060.99,10727.63965
1454,1.09646,0.3,2.1,1.41,0.55,0.36,2060.99,10727.63965
1455,1.09646,0.3,2.1,1.41,0.55,0.36,2060.99,10727.63965
1456,1.09646,0.3,2.1,1.41,0.55,0.36,2060.99,10727.63965
1457,1.09672,0.3,2.1,1.41,0.55,0.36,2056.5,10653.91016
1458,1.09195,0.3,2.1,1.41,0.55,0.36,2078.36,10860.13965
1459,1.09318,0.3,2.1,1.41,0.55,0.35,2063.36,10743.00977
1460,1.08564,0.3,2.1,1.41,0.55,0.2,2043.94,10743.00977
1461,1.08564,0.3,2.2,1.36,0.43,0.2,2043.94,10743.00977
1462,1.08564,0.3,2.2,1.36,0.43,0.2,2043.94,10743.00977
1463,1.08564,0.3,2.2,1.36,0.43,0.2,2043.94,10743.00977
1464,1.08296,0.3,2.2,1.36,0.43,0.36,2012.66,10283.44043
1465,1.07476,0.3,2.2,1.36,0.43,0.36,2016.71,10310.09961
1466,1.078,0.3,2.2,1.36,0.43,0.36,1990.26,10214.01953
1467,1.09292,0.3,2.2,1.36,0.43,0.36,1943.09,9979.849609
1468,1.09235,0.3,2.2,1.36,0.43,0.36,1922.03,9849.339844
1469,1.09235,0.3,2.2,1.36,0.43,0.36,1922.03,9849.339844
1470,1.09235,0.3,2.2,1.36,0.43,0.36,1922.03,9849.339844
1471,1.0859,0.3,2.2,1.36,0.43,0.36,1923.67,9825.070313
1472,1.0857,0.3,2.2,1.36,0.43,0.36,1938.68,9985.429688
1473,1.08769,0.3,2.2,1.36,0.43,0.36,1890.28,9960.959961
1474,1.08645,0.3,2.2,1.36,0.43,0.36,1921.84,9794.200195
1475,1.0915,0.3,2.2,1.36,0.43,0.36,1880.33,9545.269531
1476,1.0915,0.3,2.2,1.36,0.43,0.36,1880.33,9545.269531
1477,1.0915,0.3,2.2,1.36,0.43,0.36,1880.33,9545.269531
1478,1.0891,0.3,2.2,1.36,0.43,0.36,1880.33,9521.849609
1479,1.09073,0.3,2.2,1.36,0.43,0.36,1881.33,9664.209961
1480,1.08883,0.3,2.2,1.36,0.43,0.37,1859.33,9391.639648
1481,1.08733,0.3,2.2,1.36,0.43,0.37,1868.99,9574.160156
1482,1.07947,0.3,2.2,1.36,0.43,0.38,1906.9,9764.879883
1483,1.07947,0.3,2.2,1.36,0.43,0.38,1906.9,9764.879883
1484,1.07947,0.3,2.2,1.36,0.43,0.38,1906.9,9764.879883
1485,1.08486,0.3,2.2,1.36,0.43,0.38,1877.08,9736.150391
1486,1.08697,0.3,2.2,1.36,0.43,0.38,1903.63,9822.75
1487,1.08932,0.3,2.2,1.36,0.43,0.38,1882.95,9880.820313
1488,1.09391,0.3,2.2,1.36,0.43,0.38,1893.36,9639.589844
1489,1.083,0.3,2.2,1.36,0.43,0.29,1940.24,9798.110352
1490,1.083,0.3,2.2,1.36,0.43,0.29,1940.24,9798.110352
1491,1.083,0.3,2.2,1.36,0.43,0.29,1940.24,9798.110352
1492,1.08877,-0.1,2.3,1.23,0.17,0.38,1939.38,9757.879883
1493,1.09184,-0.1,2.3,1.23,0.17,0.38,1903.03,9581.040039
1494,1.11029,-0.1,2.3,1.23,0.17,0.38,1912.53,9434.820313
1495,1.12072,-0.1,2.3,1.23,0.17,0.38,1915.45,9393.360352
1496,1.11561,-0.1,2.3,1.23,0.17,0.38,1880.05,9286.230469
1497,1.11561,-0.1,2.3,1.23,0.17,0.38,1880.05,9286.230469
1498,1.11561,-0.1,2.3,1.23,0.17,0.38,1880.05,9286.230469
1499,1.11926,-0.1,2.3,1.23,0.17,0.38,1853.44,8979.360352
1500,1.12923,-0.1,2.3,1.23,0.17,0.38,1852.21,8879.400391
1501,1.1289,-0.1,2.3,1.23,0.17,0.38,1851.86,9017.290039
1502,1.13224,-0.1,2.3,1.23,0.17,0.38,1829.08,8752.870117
1503,1.12532,-0.1,2.3,1.23,0.17,0.38,1864.78,8967.509766
1504,1.12532,-0.1,2.3,1.23,0.17,0.38,1864.78,8967.509766
1505,1.12532,-0.1,2.3,1.23,0.17,0.38,1864.78,8967.509766
1506,1.11544,-0.1,2.3,1.23,0.17,0.38,1864.78,9206.839844
1507,1.11433,-0.1,2.3,1.23,0.17,0.38,1895.58,9135.110352
1508,1.11267,-0.1,2.3,1.23,0.17,0.37,1926.82,9377.209961
1509,1.11062,-0.1,2.3,1.23,0.17,0.38,1917.83,9463.639648
1510,1.11284,-0.1,2.3,1.23,0.17,0.38,1917.78,9388.049805
1511,1.11284,-0.1,2.3,1.23,0.17,0.38,1917.78,9388.049805
1512,1.11284,-0.1,2.3,1.23,0.17,0.38,1917.78,9388.049805
1513,1.10292,-0.1,2.3,1.23,0.17,0.38,1945.5,9573.589844
1514,1.1019,-0.1,2.3,1.23,0.17,0.38,1921.27,9416.769531
1515,1.10132,-0.1,2.3,1.23,0.17,0.38,1929.8,9167.799805
1516,1.10176,-0.1,2.3,1.23,0.17,0.37,1951.7,9331.480469
1517,1.093,-0.1,2.3,1.23,0.17,0.37,1948.05,9513.299805
1518,1.093,-0.1,2.3,1.23,0.17,0.37,1948.05,9513.299805
1519,1.093,-0.1,2.3,1.23,0.17,0.37,1948.05,9513.299805
1520,1.08728,-0.1,2.3,1.23,0.17,0.29,1932.23,9495.400391
1521,1.08659,0,2.2,1.13,0.17,0.36,1978.35,9717.160156
1522,1.08676,0,2.2,1.13,0.17,0.37,1986.45,9776.620117
1523,1.09562,0,2.2,1.13,0.17,0.37,1993.4,9751.919922
1524,1.10055,0,2.2,1.13,0.17,0.36,1999.99,9824.169922
1525,1.10055,0,2.2,1.13,0.17,0.36,1999.99,9824.169922
1526,1.10055,0,2.2,1.13,0.17,0.36,1999.99,9824.169922
1527,1.10133,0,2.2,1.13,0.17,0.36,2001.76,9778.929688
1528,1.10104,0,2.2,1.13,0.17,0.36,1979.26,9692.820313
1529,1.09994,0,2.2,1.13,0.17,0.36,1989.26,9723.089844
1530,1.11766,0,2.2,1.13,0.17,0.36,1989.57,9498.150391
1531,1.11468,0,2.2,1.13,0.17,0.36,2022.19,9831.129883
1532,1.11468,0,2.2,1.13,0.17,0.36,2022.19,9831.129883
1533,1.11468,0,2.2,1.13,0.17,0.36,2022.19,9831.129883
1534,1.11018,0,2.2,1.13,0.17,0.36,2019.64,9990.259766
1535,1.11087,0,2.2,1.13,0.17,0.37,2015.93,9933.849609
1536,1.12237,0,2.2,1.13,0.17,0.37,2027.22,9983.410156
1537,1.13177,0,2.2,1.13,0.17,0.37,2040.59,9892.200195
1538,1.12696,0,2.2,1.13,0.17,0.37,2049.58,9950.799805
1539,1.12696,0,2.2,1.13,0.17,0.37,2049.58,9950.799805
1540,1.12696,0,2.2,1.13,0.17,0.37,2049.58,9950.799805
1541,1.1241,0,2.2,1.13,0.17,0.37,2051.6,9948.639648
1542,1.12164,0,2.2,1.13,0.17,0.37,2049.8,9990
1543,1.11799,0,2.2,1.13,0.17,0.37,2036.71,10022.92969
1544,1.11744,0,2.2,1.13,0.17,0.37,2035.94,9851.349609
1545,1.11624,0,2.2,1.13,0.17,0.37,2035.94,9851.349609
1546,1.11624,0,2.2,1.13,0.17,0.37,2035.94,9851.349609
1547,1.11624,0,2.2,1.13,0.17,0.37,2035.94,9851.349609
1548,1.1196,0,2.2,1.13,0.17,0.37,2037.05,9851.349609
1549,1.12901,0,2.2,1.13,0.17,0.37,2055.01,9887.94043
1550,1.13368,0,2.2,1.13,0.17,0.37,2063.95,10046.61035
1551,1.13783,0,2.2,1.13,0.17,0.25,2059.74,9965.509766
1552,1.13899,-0.3,2.1,1.13,0.13,0.37,2072.78,9794.639648
1553,1.13899,-0.3,2.1,1.13,0.13,0.37,2072.78,9794.639648
1554,1.13899,-0.3,2.1,1.13,0.13,0.37,2072.78,9794.639648
1555,1.13885,-0.3,2.1,1.13,0.13,0.37,2066.13,9822.080078
1556,1.1383,-0.3,2.1,1.13,0.13,0.37,2045.17,9563.360352
1557,1.13986,-0.3,2.1,1.13,0.13,0.37,2066.66,9624.509766
1558,1.1377,-0.3,2.1,1.13,0.13,0.37,2041.91,9530.620117
1559,1.1395,-0.3,2.1,1.13,0.13,0.37,2047.6,9622.259766
1560,1.1395,-0.3,2.1,1.13,0.13,0.37,2047.6,9622.259766
1561,1.1395,-0.3,2.1,1.13,0.13,0.37,2047.6,9622.259766
1562,1.14074,-0.3,2.1,1.13,0.13,0.37,2041.99,9682.990234
1563,1.1384,-0.3,2.1,1.13,0.13,0.37,2061.72,9761.469727
1564,1.12733,-0.3,2.1,1.13,0.13,0.37,2082.42,10026.09961
1565,1.12676,-0.3,2.1,1.13,0.13,0.37,2082.78,10093.65039
1566,1.12823,-0.3,2.1,1.13,0.13,0.37,2080.73,10051.57031
1567,1.12823,-0.3,2.1,1.13,0.13,0.37,2080.73,10051.57031
1568,1.12823,-0.3,2.1,1.13,0.13,0.37,2080.73,10051.57031
1569,1.13123,-0.3,2.1,1.13,0.13,0.37,2094.34,10120.30957
1570,1.13573,-0.3,2.1,1.13,0.13,0.37,2100.8,10349.58984
1571,1.12965,-0.3,2.1,1.13,0.13,0.37,2102.4,10421.29004
1572,1.12869,-0.3,2.1,1.13,0.13,0.37,2091.48,10435.73047
1573,1.12227,-0.3,2.1,1.13,0.13,0.37,2091.58,10373.49023
1574,1.12227,-0.3,2.1,1.13,0.13,0.37,2091.58,10373.49023
1575,1.12227,-0.3,2.1,1.13,0.13,0.37,2091.58,10373.49023
1576,1.12669,-0.3,2.1,1.13,0.13,0.37,2087.79,10294.34961
1577,1.12954,-0.3,2.1,1.13,0.13,0.37,2091.7,10259.58984
1578,1.13209,-0.3,2.1,1.13,0.13,0.37,2095.15,10299.83008
1579,1.13514,-0.3,2.1,1.13,0.13,0.37,2075.81,10321.15039
1580,1.14503,-0.3,2.1,1.13,0.13,0.3,2065.3,10038.96973
1581,1.14503,-0.3,2.1,1.13,0.13,0.3,2065.3,10038.96973
1582,1.14503,-0.1,2.2,1.12,0.13,0.3,2065.3,10038.96973
1583,1.15336,-0.1,2.2,1.12,0.13,0.37,2081.43,10123.26953
1584,1.14956,-0.1,2.2,1.12,0.13,0.37,2063.37,9926.769531
1585,1.14851,-0.1,2.2,1.12,0.13,0.37,2051.12,9828.25
1586,1.14048,-0.1,2.2,1.12,0.13,0.37,2050.63,9851.860352
1587,1.14021,-0.1,2.2,1.12,0.13,0.37,2057.14,9869.950195
1588,1.14021,-0.1,2.2,1.12,0.13,0.37,2057.14,9869.950195
1589,1.14021,-0.1,2.2,1.12,0.13,0.37,2057.14,9869.950195
1590,1.13832,-0.1,2.2,1.12,0.13,0.37,2058.69,9980.490234
1591,1.13715,-0.1,2.2,1.12,0.13,0.37,2084.39,10045.44043
1592,1.14257,-0.1,2.2,1.12,0.13,0.37,2064.46,9975.320313
1593,1.13762,-0.1,2.2,1.12,0.13,0.37,2064.11,9862.120117
1594,1.13097,-0.1,2.2,1.12,0.13,0.37,2046.61,9952.900391
1595,1.13097,-0.1,2.2,1.12,0.13,0.37,2046.61,9952.900391
1596,1.13097,-0.1,2.2,1.12,0.13,0.37,2046.61,9952.900391
1597,1.13191,-0.1,2.2,1.12,0.13,0.37,2066.66,9952.900391
1598,1.13124,-0.1,2.2,1.12,0.13,0.37,2047.21,9890.19043
1599,1.12159,-0.1,2.2,1.12,0.13,0.37,2047.63,9943.230469
1600,1.12024,-0.1,2.2,1.12,0.13,0.37,2040.04,9795.889648
1601,1.12222,-0.1,2.2,1.12,0.13,0.37,2052.32,9916.019531
1602,1.12222,-0.1,2.2,1.12,0.13,0.37,2052.32,9916.019531
1603,1.12222,-0.1,2.2,1.12,0.13,0.37,2052.32,9916.019531
1604,1.12196,-0.1,2.2,1.12,0.13,0.37,2048.04,9842.290039
1605,1.11405,-0.1,2.2,1.12,0.13,0.37,2076.06,10057.30957
1606,1.11543,-0.1,2.2,1.12,0.13,0.37,2090.54,10205.20996
1607,1.11935,-0.1,2.2,1.12,0.13,0.37,2090.1,10272.70996
1608,1.11116,-0.1,2.2,1.12,0.13,0.37,2099.06,10286.30957
1609,1.11116,-0.1,2.2,1.12,0.13,0.37,2099.06,10286.30957
1610,1.11116,-0.1,2.2,1.12,0.13,0.37,2099.06,10286.30957
1611,1.11365,-0.1,2.2,1.12,0.13,0.37,2099.06,10333.23047
1612,1.11316,-0.1,2.2,1.12,0.13,0.29,2096.96,10262.74023
1613,1.11878,0,2.2,1.01,-0.02,0.37,2099.33,10204.44043
1614,1.11504,0,2.2,1.01,-0.02,0.37,2105.26,10208
1615,1.13658,0,2.2,1.01,-0.02,0.37,2099.13,10103.25977
1616,1.13658,0,2.2,1.01,-0.02,0.37,2099.13,10103.25977
1617,1.13658,0,2.2,1.01,-0.02,0.37,2099.13,10103.25977
1618,1.13534,0,2.2,1.01,-0.02,0.37,2109.41,10121.08008
1619,1.13567,0,2.2,1.01,-0.02,0.37,2112.13,10287.67969
1620,1.13942,0,2.2,1.01,-0.02,0.37,2119.12,10217.03027
1621,1.13147,0,2.2,1.01,-0.02,0.37,2115.48,10088.87012
1622,1.12498,0,2.2,1.01,-0.02,0.37,2096.07,9834.620117
1623,1.12498,0,2.2,1.01,-0.02,0.37,2096.07,9834.620117
1624,1.12498,0,2.2,1.01,-0.02,0.37,2096.07,9834.620117
1625,1.12901,0,2.2,1.01,-0.02,0.37,2079.06,9657.44043
1626,1.12068,0,2.2,1.01,-0.02,0.37,2075.32,9519.200195
1627,1.12588,0,2.2,1.01,-0.02,0.37,2071.5,9606.709961
1628,1.12237,0,2.2,1.01,-0.02,0.38,2077.99,9550.469727
1629,1.12732,0,2.2,1.01,-0.02,0.38,2071.22,9631.360352
1630,1.12732,0,2.2,1.01,-0.02,0.38,2071.22,9631.360352
1631,1.12732,0,2.2,1.01,-0.02,0.38,2071.22,9631.360352
1632,1.13103,0,2.2,1.01,-0.02,0.38,2083.25,9962.019531
1633,1.1242,0,2.2,1.01,-0.02,0.38,2088.9,10015.54004
1634,1.1296,0,2.2,1.01,-0.02,0.38,2085.45,10071.05957
1635,1.13798,0,2.2,1.01,-0.02,0.39,2113.32,10257.03027
1636,1.10913,0,2.2,1.01,-0.02,0.4,2037.41,9557.160156
1637,1.10913,0,2.2,1.01,-0.02,0.4,2037.41,9557.160156
1638,1.10913,0,2.2,1.01,-0.02,0.4,2037.41,9557.160156
1639,1.10238,0,2.2,1.01,-0.02,0.41,2000.54,9268.660156
1640,1.10633,0,2.2,1.01,-0.02,0.41,2036.09,9447.280273
1641,1.11235,0,2.2,1.01,-0.02,0.41,2070.77,9612.269531
1642,1.11064,0,2.2,1.01,-0.02,0.3,2098.86,9680.089844
1643,1.11365,0.2,2.2,0.78,-0.15,0.41,2102.95,9776.120117
1644,1.11365,0.2,2.2,0.78,-0.15,0.41,2102.95,9776.120117
1645,1.11365,0.2,2.2,0.78,-0.15,0.41,2102.95,9776.120117
1646,1.11523,0.2,2.2,0.78,-0.15,0.41,2102.95,9709.089844
1647,1.10746,0.2,2.2,0.78,-0.15,0.4,2088.55,9532.610352
1648,1.10996,0.2,2.2,0.78,-0.15,0.4,2099.73,9373.259766
1649,1.10617,0.2,2.2,0.78,-0.15,0.4,2097.9,9418.780273
1650,1.10497,0.2,2.2,0.78,-0.15,0.4,2129.9,9629.660156
1651,1.10497,0.2,2.2,0.78,-0.15,0.4,2129.9,9629.660156
1652,1.10497,0.2,2.2,0.78,-0.15,0.4,2129.9,9629.660156
1653,1.10564,0.2,2.2,0.78,-0.15,0.4,2137.16,9833.410156
1654,1.10599,0.2,2.2,0.78,-0.15,0.4,2152.14,9964.070313
1655,1.10892,0.2,2.2,0.78,-0.15,0.4,2152.43,9930.709961
1656,1.11169,0.2,2.2,0.78,-0.15,0.4,2163.75,10068.29981
1657,1.10295,0.2,2.2,0.78,-0.15,0.4,2161.74,10066.90039
1658,1.10295,0.2,2.2,0.78,-0.15,0.4,2161.74,10066.90039
1659,1.10295,0.2,2.2,0.78,-0.15,0.4,2161.74,10066.90039
1660,1.10749,0.2,2.2,0.78,-0.15,0.4,2166.89,10063.12988
1661,1.10195,0.2,2.2,0.78,-0.15,0.4,2163.78,9981.240234
1662,1.10134,0.2,2.2,0.78,-0.15,0.4,2173.02,10142.00977
1663,1.10243,0.2,2.2,0.78,-0.15,0.4,2165.17,10156.20996
1664,1.09754,0.2,2.2,0.78,-0.15,0.4,2175.03,10147.45996
1665,1.09754,0.2,2.2,0.78,-0.15,0.4,2175.03,10147.45996
1666,1.09754,0.2,2.2,0.78,-0.15,0.4,2175.03,10147.45996
1667,1.09947,0.2,2.2,0.78,-0.15,0.4,2168.48,10198.24023
1668,1.09862,0.2,2.2,0.78,-0.15,0.4,2169.18,10247.75977
1669,1.10579,0.2,2.2,0.78,-0.15,0.4,2166.58,10319.54981
1670,1.10755,0.2,2.2,0.78,-0.15,0.4,2170.06,10274.92969
1671,1.11726,0.2,2.2,0.78,-0.15,0.3,2173.6,10337.5
1672,1.11726,0.2,2.2,0.78,-0.15,0.3,2173.6,10337.5
1673,1.11726,0.2,2.2,0.78,-0.15,0.3,2173.6,10337.5
1674,1.11611,0.2,2.3,0.72,-0.13,0.4,2170.84,10330.51953
1675,1.12215,0.2,2.3,0.72,-0.13,0.4,2157.03,10144.33984
1676,1.11491,0.2,2.3,0.72,-0.13,0.4,2163.79,10170.20996
1677,1.11273,0.2,2.3,0.72,-0.13,0.4,2164.25,10227.86035
1678,1.10854,0.2,2.3,0.72,-0.13,0.4,2182.87,10367.20996
1679,1.10854,0.2,2.3,0.72,-0.13,0.4,2182.87,10367.20996
1680,1.10854,0.2,2.3,0.72,-0.13,0.4,2182.87,10367.20996
1681,1.10877,0.2,2.3,0.72,-0.13,0.4,2180.89,10432.36035
1682,1.11163,0.2,2.3,0.72,-0.13,0.4,2181.74,10692.90039
1683,1.11753,0.2,2.3,0.72,-0.13,0.4,2175.49,10650.88965
1684,1.11372,0.2,2.3,0.72,-0.13,0.4,2185.79,10742.83984
1685,1.11621,0.2,2.3,0.72,-0.13,0.4,2184.05,10713.42969
1686,1.11621,0.2,2.3,0.72,-0.13,0.4,2184.05,10713.42969
1687,1.11621,0.2,2.3,0.72,-0.13,0.4,2184.05,10713.42969
1688,1.11832,0.2,2.3,0.72,-0.13,0.4,2190.15,10739.20996
1689,1.1278,0.2,2.3,0.72,-0.13,0.4,2178.15,10676.65039
1690,1.12883,0.2,2.3,0.72,-0.13,0.4,2182.22,10537.66992
1691,1.13529,0.2,2.3,0.72,-0.13,0.4,2187.02,10603.03027
1692,1.13216,0.2,2.3,0.72,-0.13,0.4,2183.87,10544.36035
1693,1.13216,0.2,2.3,0.72,-0.13,0.4,2183.87,10544.36035
1694,1.13216,0.2,2.3,0.72,-0.13,0.4,2183.87,10544.36035
1695,1.132,0.2,2.3,0.72,-0.13,0.4,2182.64,10494.34961
1696,1.13052,0.2,2.3,0.72,-0.13,0.4,2186.9,10592.87988
1697,1.12636,0.2,2.3,0.72,-0.13,0.4,2175.44,10622.96973
1698,1.1284,0.2,2.3,0.72,-0.13,0.4,2172.47,10529.58984
1699,1.11951,0.2,2.3,0.72,-0.13,0.4,2169.04,10587.76953
1700,1.11951,0.2,2.3,0.72,-0.13,0.4,2169.04,10587.76953
1701,1.11951,0.2,2.3,0.72,-0.13,0.4,2169.04,10587.76953
1702,1.11885,0.2,2.3,0.72,-0.13,0.4,2180.38,10544.44043
1703,1.1143,0.2,2.3,0.72,-0.13,0.4,2176.12,10657.63965
1704,1.11574,0.2,2.3,0.72,-0.13,0.3,2170.95,10592.69043
1705,1.11965,0.4,2.2,0.79,-0.09,0.4,2170.86,10534.30957
1706,1.11539,0.4,2.2,0.79,-0.09,0.4,2179.98,10683.82031
1707,1.11539,0.4,2.2,0.79,-0.09,0.4,2179.98,10683.82031
1708,1.11539,0.4,2.2,0.79,-0.09,0.4,2179.98,10683.82031
1709,1.11468,0.4,2.2,0.79,-0.09,0.4,2179.98,10672.21973
1710,1.1255,0.4,2.2,0.79,-0.09,0.4,2186.48,10687.13965
1711,1.12392,0.4,2.2,0.79,-0.09,0.4,2186.16,10752.98047
1712,1.12596,0.4,2.2,0.79,-0.09,0.4,2181.3,10675.29004
1713,1.12318,0.4,2.2,0.79,-0.09,0.4,2127.81,10573.44043
1714,1.12318,0.4,2.2,0.79,-0.09,0.4,2127.81,10573.44043
1715,1.12318,0.4,2.2,0.79,-0.09,0.4,2127.81,10573.44043
1716,1.12348,0.4,2.2,0.79,-0.09,0.4,2159.04,10431.76953
1717,1.12184,0.4,2.2,0.79,-0.09,0.4,2127.02,10386.59961
1718,1.12487,0.4,2.2,0.79,-0.09,0.4,2125.77,10378.40039
1719,1.12436,0.4,2.2,0.79,-0.09,0.4,2147.26,10431.2002
1720,1.11509,0.4,2.2,0.79,-0.09,0.4,2139.16,10276.16992
1721,1.11509,0.4,2.2,0.79,-0.09,0.4,2139.16,10276.16992
1722,1.11509,0.4,2.2,0.79,-0.09,0.4,2139.16,10276.16992
1723,1.11736,0.4,2.2,0.79,-0.09,0.4,2139.12,10373.87012
1724,1.11503,0.4,2.2,0.79,-0.09,0.4,2139.76,10393.86035
1725,1.1187,0.4,2.2,0.79,-0.09,0.4,2163.12,10436.49023
1726,1.1208,0.4,2.2,0.79,-0.09,0.4,2177.18,10674.17969
1727,1.12237,0.4,2.2,0.79,-0.09,0.4,2164.69,10626.96973
1728,1.12237,0.4,2.2,0.79,-0.09,0.4,2164.69,10626.96973
1729,1.12237,0.4,2.2,0.79,-0.09,0.4,2164.69,10626.96973
1730,1.12532,0.4,2.2,0.79,-0.09,0.4,2146.1,10393.70996
1731,1.12146,0.4,2.2,0.79,-0.09,0.4,2159.93,10361.48047
1732,1.12172,0.4,2.2,0.79,-0.09,0.4,2171.37,10438.33984
1733,1.12213,0.4,2.2,0.79,-0.09,0.4,2151.13,10405.54004
1734,1.12392,0.4,2.2,0.79,-0.09,0.29,2168.27,10511.01953
1735,1.12392,0.5,2.1,0.91,0,0.29,2168.27,10511.01953
1736,1.12392,0.5,2.1,0.91,0,0.29,2168.27,10511.01953
1737,1.12104,0.5,2.1,0.91,0,0.4,2161.2,10511.01953
1738,1.12027,0.5,2.1,0.91,0,0.4,2150.49,10619.61035
1739,1.12044,0.5,2.1,0.91,0,0.4,2159.73,10585.78027
1740,1.11497,0.5,2.1,0.91,0,0.4,2160.77,10568.79981
1741,1.11986,0.5,2.1,0.91,0,0.4,2153.74,10490.86035
1742,1.11986,0.5,2.1,0.91,0,0.4,2153.74,10490.86035
1743,1.11986,0.5,2.1,0.91,0,0.4,2153.74,10490.86035
1744,1.11375,0.5,2.1,0.91,0,0.4,2163.66,10624.08008
1745,1.10529,0.5,2.1,0.91,0,0.41,2136.73,10577.16016
1746,1.10062,0.5,2.1,0.91,0,0.41,2139.18,10523.07031
1747,1.1055,0.5,2.1,0.91,0,0.41,2132.55,10414.07031
1748,1.09715,0.5,2.1,0.91,0,0.41,2132.98,10580.37988
1749,1.09715,0.5,2.1,0.91,0,0.41,2132.98,10580.37988
1750,1.09715,0.5,2.1,0.91,0,0.41,2132.98,10580.37988
1751,1.09995,0.5,2.1,0.91,0,0.41,2126.5,10503.57031
1752,1.09807,0.5,2.1,0.91,0,0.41,2139.6,10631.54981
1753,1.09736,0.5,2.1,0.91,0,0.41,2144.29,10645.67969
1754,1.09292,0.5,2.1,0.91,0,0.41,2141.34,10701.38965
