Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10
01/02/1953,25.86,1.41,2.42,26.5,2.8,243.8,13.29,22.82,12.86
01/03/1953,25.99,1.41,2.43,26.6,2.77,244.11,13.24,22.82,12.83
01/04/1953,24.71,1.41,2.46,26.6,2.83,232.08,13.27,23.07,12.16
01/05/1953,24.84,1.42,2.48,26.7,3.05,232.43,13.26,23.24,12.14
01/06/1953,23.95,1.42,2.51,26.8,3.11,223.27,13.24,23.4,11.62
01/07/1953,24.29,1.42,2.52,26.8,2.93,226.44,13.24,23.52,11.75
01/08/1953,24.39,1.42,2.54,26.9,2.95,226.52,13.19,23.56,11.72
01/09/1953,23.27,1.42,2.55,26.9,2.87,216.12,13.19,23.68,11.14
01/10/1953,23.97,1.43,2.54,27,2.66,221.8,13.23,23.47,11.39
01/11/1953,24.5,1.44,2.52,26.9,2.68,227.55,13.37,23.44,11.64
01/12/1953,24.83,1.45,2.51,26.9,2.59,230.61,13.47,23.31,11.75
01/01/1954,25.46,1.46,2.52,26.9,2.48,236.46,13.53,23.44,12
01/02/1954,26.02,1.46,2.54,26.9,2.47,241.66,13.59,23.56,12.22
01/03/1954,26.57,1.47,2.55,26.9,2.37,246.77,13.65,23.68,12.42
01/04/1954,27.63,1.46,2.57,26.8,2.29,257.57,13.64,23.99,12.91
01/05/1954,28.73,1.46,2.6,26.9,2.37,266.83,13.53,24.12,13.31
01/06/1954,28.96,1.45,2.62,26.9,2.38,268.97,13.47,24.33,13.36
01/07/1954,30.13,1.46,2.62,26.9,2.3,279.83,13.53,24.36,13.83
01/08/1954,30.73,1.46,2.63,26.9,2.36,285.41,13.59,24.4,14.04
01/09/1954,31.45,1.47,2.63,26.8,2.38,293.18,13.7,24.52,14.36
01/10/1954,32.18,1.49,2.68,26.8,2.43,299.99,13.92,24.95,14.62
01/11/1954,33.44,1.52,2.72,26.8,2.48,311.74,14.14,25.39,15.12
01/12/1954,34.97,1.54,2.77,26.7,2.51,327.22,14.41,25.92,15.79
01/01/1955,35.6,1.55,2.83,26.7,2.61,333.11,14.47,26.51,15.99
01/02/1955,36.79,1.55,2.9,26.7,2.65,344.25,14.53,27.1,16.44
01/03/1955,36.5,1.56,2.96,26.7,2.68,341.54,14.6,27.7,16.22
01/04/1955,37.76,1.56,3.05,26.7,2.75,353.33,14.63,28.51,16.69
01/05/1955,37.6,1.57,3.13,26.7,2.76,351.83,14.66,29.32,16.52
01/06/1955,39.78,1.57,3.22,26.7,2.78,372.23,14.69,30.13,17.37
01/07/1955,42.69,1.59,3.29,26.8,2.9,397.97,14.79,30.7,18.45
01/08/1955,42.43,1.6,3.37,26.8,2.97,395.54,14.95,31.38,18.22
01/09/1955,44.34,1.62,3.44,26.9,2.97,411.81,15.05,31.95,18.84
01/10/1955,42.11,1.63,3.5,26.9,2.88,391.1,15.11,32.51,17.77
01/11/1955,44.95,1.63,3.56,26.9,2.89,417.48,15.17,33.06,18.84
01/12/1955,45.37,1.64,3.62,26.8,2.96,422.95,15.29,33.75,18.94
01/01/1956,44.15,1.67,3.64,26.8,2.9,411.58,15.57,33.96,18.29
01/02/1956,44.43,1.7,3.67,26.8,2.84,414.19,15.85,34.18,18.27
01/03/1956,47.49,1.73,3.69,26.8,2.96,442.71,16.13,34.4,19.37
01/04/1956,48.05,1.75,3.66,26.9,3.18,446.27,16.28,33.99,19.37
01/05/1956,46.54,1.78,3.63,27,3.07,430.64,16.44,33.59,18.54
01/06/1956,46.27,1.8,3.6,27.2,3,425,16.53,33.07,18.16
01/07/1956,48.78,1.81,3.55,27.4,3.11,444.78,16.53,32.4,18.86
01/08/1956,48.49,1.83,3.51,27.3,3.33,443.76,16.72,32.09,18.67
01/09/1956,46.84,1.84,3.46,27.4,3.38,427.09,16.78,31.55,17.84
01/10/1956,46.24,1.81,3.44,27.5,3.34,420.09,16.41,31.28,17.42
01/11/1956,45.76,1.77,3.43,27.5,3.49,415.73,16.11,31.13,17.12
01/12/1956,46.44,1.74,3.41,27.6,3.59,420.38,15.75,30.87,17.2
01/01/1957,45.43,1.74,3.41,27.6,3.46,411.23,15.72,30.84,16.72
01/02/1957,43.47,1.73,3.4,27.7,3.34,392.07,15.63,30.7,15.84
01/03/1957,44.03,1.73,3.4,27.8,3.41,395.69,15.55,30.56,15.9
01/04/1957,45.05,1.73,3.41,27.9,3.48,403.41,15.49,30.51,16.12
01/05/1957,46.78,1.73,3.41,28,3.6,417.4,15.44,30.46,16.6
01/06/1957,47.55,1.73,3.42,28.1,3.8,422.76,15.38,30.41,16.73
01/07/1957,48.51,1.74,3.44,28.3,3.93,428.25,15.36,30.34,16.87
01/08/1957,45.84,1.75,3.45,28.3,3.93,404.68,15.45,30.49,15.87
01/09/1957,43.98,1.76,3.47,28.3,3.92,388.26,15.54,30.63,15.16
01/10/1957,41.24,1.77,3.44,28.3,3.97,364.07,15.63,30.34,14.15
01/11/1957,40.35,1.78,3.4,28.4,3.72,354.96,15.66,29.94,13.74
01/12/1957,40.33,1.79,3.37,28.4,3.21,354.78,15.75,29.65,13.67
01/01/1958,41.12,1.78,3.29,28.6,3.09,359.2,15.58,28.77,13.79
01/02/1958,41.26,1.78,3.22,28.6,3.05,360.43,15.52,28.1,13.78
01/03/1958,42.11,1.77,3.14,28.8,2.98,365.3,15.35,27.24,13.93
01/04/1958,42.34,1.76,3.07,28.9,2.88,366.02,15.19,26.54,13.91
01/05/1958,43.7,1.74,3,28.9,2.92,377.78,15.07,25.93,14.32
01/06/1958,44.75,1.73,2.93,28.9,2.97,386.86,14.96,25.33,14.64
01/07/1958,45.98,1.73,2.91,29,3.2,396.12,14.9,25.1,14.96
01/08/1958,47.7,1.73,2.9,28.9,3.54,412.36,14.96,25.04,15.54
01/09/1958,48.96,1.73,2.88,28.9,3.76,423.25,14.96,24.9,15.93
01/10/1958,50.95,1.74,2.88,28.9,3.8,440.45,15.01,24.93,16.56
01/11/1958,52.5,1.74,2.89,29,3.74,452.29,15.02,24.87,16.99
01/12/1958,53.49,1.75,2.89,28.9,3.86,462.41,15.13,24.98,17.36
01/01/1959,55.62,1.76,2.96,29,4.02,479.17,15.13,25.53,17.98
01/02/1959,54.77,1.76,3.04,28.9,3.96,473.48,15.24,26.25,17.76
01/03/1959,56.16,1.77,3.11,28.9,3.99,485.49,15.3,26.89,18.2
01/04/1959,57.1,1.78,3.21,29,4.12,491.92,15.31,27.63,18.43
01/05/1959,57.96,1.78,3.3,29,4.31,499.33,15.36,28.46,18.69
01/06/1959,57.46,1.79,3.4,29.1,4.34,493.32,15.37,29.19,18.45
01/07/1959,59.74,1.8,3.41,29.2,4.4,511.14,15.37,29.18,19.09
01/08/1959,59.4,1.8,3.42,29.2,4.43,508.23,15.43,29.26,18.96
01/09/1959,57.05,1.81,3.43,29.3,4.68,486.45,15.43,29.25,18.12
01/10/1959,57,1.82,3.42,29.4,4.53,484.37,15.44,29.03,18.02
01/11/1959,57.23,1.82,3.4,29.4,4.53,486.33,15.49,28.92,18.07
01/12/1959,59.06,1.83,3.39,29.4,4.69,501.88,15.55,28.81,18.62
01/01/1960,58.03,1.87,3.39,29.3,4.72,494.81,15.92,28.91,18.34
01/02/1960,55.78,1.9,3.39,29.4,4.49,474.01,16.17,28.81,17.55
01/03/1960,55.02,1.94,3.39,29.4,4.25,467.55,16.49,28.81,17.29
01/04/1960,55.73,1.94,3.35,29.5,4.28,471.98,16.46,28.34,17.43
01/05/1960,55.22,1.95,3.3,29.5,4.35,467.66,16.49,27.98,17.26
01/06/1960,57.26,1.95,3.26,29.6,4.15,483.3,16.46,27.52,17.82
01/07/1960,55.84,1.95,3.26,29.6,3.9,471.31,16.46,27.54,17.38
01/08/1960,56.51,1.95,3.27,29.6,3.8,476.97,16.46,27.57,17.58
01/09/1960,54.81,1.95,3.27,29.6,3.8,462.62,16.46,27.6,17.05
01/10/1960,53.73,1.95,3.27,29.8,3.89,450.46,16.35,27.41,16.61
01/11/1960,55.47,1.95,3.27,29.8,3.93,465.05,16.35,27.41,17.15
01/12/1960,56.8,1.95,3.27,29.8,3.84,476.2,16.35,27.41,17.56
01/01/1961,59.72,1.95,3.21,29.8,3.84,500.68,16.32,26.91,18.47
01/02/1961,62.17,1.94,3.15,29.8,3.78,521.22,16.29,26.41,19.23
01/03/1961,64.12,1.94,3.09,29.8,3.74,537.57,16.26,25.91,19.84
01/04/1961,65.83,1.94,3.07,29.8,3.78,551.9,16.26,25.74,20.38
01/05/1961,66.5,1.94,3.05,29.8,3.71,557.52,16.26,25.57,20.6
01/06/1961,65.62,1.94,3.03,29.8,3.88,550.14,16.26,25.4,20.33
01/07/1961,65.44,1.95,3.04,30,3.92,544.97,16.21,25.29,20.15
01/08/1961,67.79,1.95,3.04,29.9,4.04,566.43,16.32,25.43,20.94
01/09/1961,67.26,1.96,3.05,30,3.98,560.13,16.32,25.4,20.71
01/10/1961,68,1.98,3.1,30,3.92,566.29,16.49,25.79,20.92
01/11/1961,71.08,2,3.14,30,3.94,591.94,16.66,26.18,21.86
01/12/1961,71.74,2.02,3.19,30,4.06,597.44,16.82,26.57,22.04
01/01/1962,69.07,2.03,3.25,30,4.08,575.2,16.88,27.07,21.2
01/02/1962,70.22,2.03,3.31,30.1,4.04,582.84,16.88,27.47,21.45
01/03/1962,70.29,2.04,3.37,30.1,3.93,583.42,16.93,27.97,21.44
01/04/1962,68.05,2.05,3.4,30.2,3.84,562.96,16.93,28.15,20.66
01/05/1962,62.99,2.05,3.44,30.2,3.87,521.1,16.99,28.43,19.09
01/06/1962,55.63,2.06,3.47,30.2,3.91,460.21,17.04,28.71,16.83
01/07/1962,56.97,2.07,3.49,30.3,4.01,469.74,17.04,28.78,17.14
01/08/1962,58.52,2.07,3.51,30.3,3.98,482.52,17.1,28.94,17.57
01/09/1962,58,2.08,3.53,30.4,3.98,476.66,17.09,29.01,17.32
01/10/1962,56.17,2.1,3.58,30.4,3.93,461.62,17.23,29.39,16.74
01/11/1962,60.04,2.11,3.62,30.4,3.92,493.43,17.37,29.78,17.85
01/12/1962,62.64,2.13,3.67,30.4,3.86,514.79,17.5,30.16,18.59
01/01/1963,65.06,2.14,3.68,30.4,3.83,534.68,17.56,30.27,19.26
01/02/1963,65.92,2.14,3.7,30.4,3.92,541.75,17.61,30.38,19.47
01/03/1963,65.67,2.15,3.71,30.5,3.93,537.92,17.61,30.39,19.29
01/04/1963,68.76,2.17,3.75,30.5,3.97,563.24,17.75,30.74,20.15
01/05/1963,70.14,2.18,3.8,30.5,3.93,574.54,17.88,31.1,20.51
01/06/1963,70.11,2.2,3.84,30.6,3.99,572.42,17.96,31.35,20.38
01/07/1963,69.07,2.2,3.88,30.7,4.02,562.09,17.93,31.58,19.97
01/08/1963,70.98,2.21,3.92,30.7,4,577.63,17.96,31.9,20.47
01/09/1963,72.85,2.21,3.96,30.7,4.08,592.85,17.98,32.23,20.96
01/10/1963,73.03,2.23,3.98,30.8,4.11,592.39,18.12,32.28,20.89
01/11/1963,72.62,2.26,4,30.8,4.12,589.06,18.31,32.45,20.72
01/12/1963,74.17,2.28,4.02,30.9,4.13,599.69,18.43,32.5,21.04
01/01/1964,76.45,2.3,4.07,30.9,4.17,618.12,18.57,32.93,21.63
01/02/1964,77.39,2.31,4.13,30.9,4.15,625.72,18.7,33.37,21.83
01/03/1964,78.8,2.33,4.18,30.9,4.22,637.12,18.84,33.8,22.17
01/04/1964,79.94,2.35,4.23,30.9,4.23,646.34,18.97,34.2,22.42
01/05/1964,80.72,2.36,4.28,30.9,4.2,652.64,19.11,34.61,22.57
01/06/1964,80.24,2.38,4.33,31,4.17,646.67,19.18,34.9,22.3
01/07/1964,83.22,2.4,4.38,31.1,4.19,668.53,19.28,35.16,22.98
01/08/1964,82,2.42,4.42,31,4.19,660.86,19.5,35.65,22.65
01/09/1964,83.41,2.44,4.47,31.1,4.2,670.06,19.6,35.91,22.89
01/10/1964,84.85,2.46,4.5,31.1,4.19,681.63,19.76,36.12,23.21
01/11/1964,85.44,2.48,4.52,31.2,4.15,684.16,19.86,36.22,23.23
01/12/1964,83.96,2.5,4.55,31.2,4.18,672.31,20.02,36.43,22.75
01/01/1965,86.12,2.52,4.59,31.2,4.19,689.61,20.15,36.78,23.27
01/02/1965,86.75,2.53,4.64,31.2,4.21,694.65,20.29,37.13,23.37
01/03/1965,86.83,2.55,4.68,31.3,4.21,693.07,20.35,37.36,23.25
01/04/1965,87.97,2.57,4.73,31.4,4.2,699.94,20.45,37.66,23.42
01/05/1965,89.28,2.59,4.79,31.4,4.21,710.36,20.61,38.09,23.71
01/06/1965,85.04,2.61,4.84,31.6,4.21,672.34,20.64,38.27,22.39
01/07/1965,84.91,2.63,4.89,31.6,4.2,671.31,20.77,38.63,22.3
01/08/1965,86.49,2.64,4.93,31.6,4.25,683.81,20.9,39,22.67
01/09/1965,89.38,2.66,4.98,31.6,4.29,706.65,21.03,39.37,23.37
01/10/1965,91.39,2.68,5.05,31.7,4.35,720.27,21.12,39.8,23.78
01/11/1965,92.15,2.7,5.12,31.7,4.45,726.26,21.28,40.35,23.93
01/12/1965,91.73,2.72,5.19,31.8,4.62,720.67,21.37,40.78,23.69
01/01/1966,93.32,2.74,5.24,31.8,4.61,733.17,21.53,41.17,24.06
01/02/1966,92.69,2.76,5.29,32,4.83,723.66,21.55,41.3,23.7
01/03/1966,88.88,2.78,5.34,32.1,4.87,691.76,21.64,41.56,22.61
01/04/1966,91.6,2.8,5.38,32.3,4.75,708.51,21.63,41.61,23.11
01/05/1966,86.78,2.81,5.42,32.3,4.78,671.23,21.76,41.92,21.85
01/06/1966,86.06,2.83,5.46,32.4,4.81,663.61,21.82,42.1,21.56
01/07/1966,85.84,2.85,5.48,32.5,5.02,659.87,21.91,42.1,21.38
01/08/1966,80.65,2.87,5.49,32.7,5.22,616.18,21.93,41.97,19.91
01/09/1966,77.81,2.89,5.51,32.7,5.18,594.49,22.08,42.1,19.16
01/10/1966,77.13,2.88,5.52,32.9,5.01,585.71,21.9,41.94,18.83
01/11/1966,80.99,2.88,5.54,32.9,5.16,615.02,21.84,42.04,19.71
01/12/1966,81.33,2.87,5.55,32.9,4.84,617.6,21.79,42.15,19.74
01/01/1967,84.45,2.88,5.52,32.9,4.58,641.3,21.87,41.89,20.43
01/02/1967,87.36,2.89,5.48,32.9,4.63,663.39,21.95,41.64,21.07
01/03/1967,89.42,2.9,5.45,33,4.54,676.98,21.96,41.26,21.44
01/04/1967,90.96,2.9,5.41,33.1,4.59,686.56,21.89,40.83,21.69
01/05/1967,92.59,2.9,5.37,33.2,4.85,696.76,21.82,40.41,21.95
01/06/1967,91.43,2.9,5.33,33.3,5.02,685.96,21.76,39.99,21.55
01/07/1967,93.01,2.91,5.32,33.4,5.16,695.72,21.74,39.79,21.8
01/08/1967,94.49,2.91,5.31,33.5,5.28,704.69,21.73,39.6,22.03
01/09/1967,95.81,2.92,5.3,33.6,5.3,712.4,21.71,39.41,22.22
01/10/1967,95.66,2.92,5.31,33.7,5.48,709.18,21.65,39.37,22.07
01/11/1967,92.66,2.92,5.32,33.8,5.75,684.9,21.58,39.32,21.26
01/12/1967,95.3,2.92,5.33,33.9,5.7,702.34,21.52,39.28,21.75
01/01/1968,95.04,2.93,5.37,34.1,5.53,696.32,21.47,39.32,21.51
01/02/1968,90.75,2.94,5.4,34.2,5.56,662.94,21.48,39.47,20.42
01/03/1968,89.09,2.95,5.44,34.3,5.74,648.92,21.49,39.62,19.93
01/04/1968,95.67,2.96,5.48,34.4,5.64,694.82,21.52,39.82,21.28
01/05/1968,97.87,2.98,5.53,34.5,5.87,708.74,21.56,40.02,21.63
01/06/1968,100.5,2.99,5.57,34.7,5.72,723.59,21.53,40.1,22
01/07/1968,100.3,3,5.6,34.9,5.5,718.01,21.5,40.09,21.75
01/08/1968,98.11,3.02,5.63,35,5.42,700.32,21.53,40.19,21.14
01/09/1968,101.3,3.03,5.66,35.1,5.46,721.04,21.57,40.29,21.68
01/10/1968,103.8,3.04,5.69,35.3,5.58,734.64,21.54,40.29,22
01/11/1968,105.4,3.06,5.73,35.4,5.7,743.86,21.57,40.42,22.2
01/12/1968,106.5,3.07,5.76,35.5,6.03,749.51,21.61,40.54,22.28
01/01/1969,102,3.08,5.78,35.6,6.04,715.82,21.61,40.56,21.19
01/02/1969,101.5,3.09,5.8,35.8,6.19,708.33,21.56,40.48,20.9
01/03/1969,99.3,3.1,5.82,36.1,6.3,687.22,21.45,40.28,20.2
01/04/1969,101.3,3.11,5.83,36.3,6.17,697.2,21.4,40.1,20.43
01/05/1969,104.6,3.12,5.83,36.4,6.32,717.93,21.41,40.04,20.97
01/06/1969,99.14,3.13,5.84,36.6,6.57,676.74,21.37,39.86,19.71
01/07/1969,94.71,3.14,5.86,36.8,6.72,642.99,21.29,39.76,18.68
01/08/1969,94.18,3.14,5.87,37,6.69,635.93,21.22,39.66,18.43
01/09/1969,94.51,3.15,5.89,37.1,7.16,636.44,21.21,39.66,18.4
01/10/1969,95.52,3.15,5.85,37.3,7.1,639.79,21.12,39.21,18.45
01/11/1969,96.21,3.16,5.82,37.5,7.14,640.98,21.03,38.75,18.44
01/12/1969,91.11,3.16,5.78,37.7,7.65,603.78,20.94,38.3,17.33
01/01/1970,90.31,3.16,5.73,37.8,7.79,596.9,20.91,37.87,17.09
01/02/1970,87.16,3.17,5.68,38,7.24,573.04,20.82,37.34,16.37
01/03/1970,88.65,3.17,5.63,38.2,7.07,579.79,20.73,36.82,16.53
01/04/1970,85.95,3.17,5.59,38.5,7.39,557.75,20.59,36.3,15.87
01/05/1970,76.06,3.18,5.56,38.6,7.91,492.29,20.56,35.97,13.98
01/06/1970,75.59,3.18,5.52,38.8,7.84,486.73,20.48,35.54,13.8
01/07/1970,75.72,3.18,5.47,39,7.46,485.07,20.39,35.02,13.73
01/08/1970,77.92,3.19,5.41,39,7.53,499.16,20.41,34.68,14.1
01/09/1970,82.58,3.19,5.36,39.2,7.39,526.31,20.33,34.16,14.84
01/10/1970,84.37,3.17,5.28,39.4,7.33,534.99,20.12,33.5,15.06
01/11/1970,84.28,3.16,5.21,39.6,6.84,531.72,19.92,32.85,14.95
01/12/1970,90.05,3.14,5.13,39.8,6.39,565.27,19.71,32.2,15.87
01/01/1971,93.49,3.13,5.16,39.8,6.24,586.86,19.65,32.39,16.46
01/02/1971,97.11,3.12,5.19,39.9,6.11,608.06,19.54,32.5,17.03
01/03/1971,99.6,3.11,5.22,40,5.7,622.09,19.42,32.6,17.4
01/04/1971,103,3.11,5.25,40.1,5.83,641.72,19.36,32.73,17.92
01/05/1971,101.6,3.1,5.29,40.3,6.39,629.86,19.24,32.77,17.56
01/06/1971,99.72,3.1,5.32,40.6,6.52,613.64,19.08,32.74,17.08
01/07/1971,99,3.1,5.36,40.7,6.73,607.71,19.01,32.88,16.89
01/08/1971,97.24,3.09,5.39,40.8,6.58,595.44,18.94,33.03,16.52
01/09/1971,99.4,3.09,5.43,40.8,6.14,608.67,18.92,33.25,16.86
01/10/1971,97.29,3.08,5.52,40.9,5.93,594.29,18.83,33.72,16.43
01/11/1971,92.78,3.08,5.61,40.9,5.81,566.74,18.79,34.27,15.64
01/12/1971,99.17,3.07,5.7,41.1,5.93,602.83,18.66,34.65,16.6
01/01/1972,103.3,3.07,5.74,41.1,5.95,627.93,18.66,34.87,17.26
01/02/1972,105.2,3.07,5.77,41.3,6.08,636.38,18.57,34.92,17.46
01/03/1972,107.7,3.07,5.81,41.4,6.07,649.93,18.53,35.06,17.81
01/04/1972,108.8,3.07,5.86,41.5,6.19,654.99,18.48,35.3,17.92
01/05/1972,107.7,3.07,5.92,41.6,6.13,646.81,18.44,35.53,17.66
01/06/1972,108,3.07,5.97,41.7,6.11,647.06,18.39,35.77,17.64
01/07/1972,107.2,3.07,6.03,41.9,6.11,639.2,18.33,35.93,17.4
01/08/1972,111,3.08,6.08,42,6.21,660.28,18.3,36.19,17.94
01/09/1972,109.4,3.08,6.14,42.1,6.55,649.22,18.28,36.44,17.61
01/10/1972,109.6,3.1,6.23,42.3,6.48,647.33,18.33,36.82,17.53
01/11/1972,115.1,3.13,6.33,42.4,6.28,678.21,18.42,37.28,18.34
01/12/1972,117.5,3.15,6.42,42.5,6.36,690.72,18.52,37.74,18.65
01/01/1973,118.4,3.16,6.55,42.6,6.46,694.38,18.51,38.39,18.71
01/02/1973,114.2,3.16,6.67,42.9,6.64,665.06,18.42,38.86,17.89
01/03/1973,112.4,3.17,6.8,43.3,6.71,648.53,18.29,39.24,17.41
01/04/1973,110.3,3.19,6.94,43.6,6.67,632.04,18.26,39.79,16.94
01/05/1973,107.2,3.2,7.09,43.9,6.85,610.08,18.23,40.33,16.31
01/06/1973,104.8,3.22,7.23,44.2,6.9,592.37,18.2,40.87,15.81
01/07/1973,105.8,3.24,7.38,44.3,7.13,596.67,18.25,41.64,15.89
01/08/1973,103.8,3.25,7.54,45.1,7.4,575.01,18.02,41.75,15.28
01/09/1973,105.6,3.27,7.69,45.2,7.09,583.69,18.07,42.51,15.48
01/10/1973,109.8,3.31,7.85,45.6,6.79,601.58,18.12,42.99,15.91
01/11/1973,102,3.34,8,45.9,6.73,555.19,18.2,43.56,14.65
01/12/1973,94.78,3.38,8.16,46.2,6.74,512.54,18.28,44.13,13.49
01/01/1974,96.11,3.4,8.23,46.6,6.99,515.27,18.23,44.11,13.53
01/02/1974,93.45,3.42,8.29,47.2,6.96,494.64,18.1,43.9,12.96
01/03/1974,97.44,3.44,8.36,47.8,7.21,509.29,17.98,43.7,13.31
01/04/1974,92.46,3.46,8.49,48,7.51,481.25,18.01,44.17,12.55
01/05/1974,89.67,3.48,8.61,48.6,7.58,460.96,17.89,44.28,12
01/06/1974,89.79,3.5,8.74,49,7.54,457.81,17.85,44.56,11.89
01/07/1974,79.31,3.53,8.86,49.4,7.81,401.1,17.85,44.83,10.39
01/08/1974,76.03,3.56,8.99,50,8.04,379.9,17.79,44.9,9.82
01/09/1974,68.12,3.59,9.11,50.6,8.04,336.34,17.73,44.98,8.68
01/10/1974,69.44,3.59,9.04,51.1,7.9,339.5,17.57,44.18,8.74
01/11/1974,71.74,3.6,8.96,51.5,7.68,348.02,17.45,43.48,8.95
01/12/1974,67.07,3.6,8.89,51.9,7.43,322.86,17.33,42.79,8.29
01/01/1975,72.56,3.62,8.74,52.1,7.5,347.95,17.37,41.93,8.92
01/02/1975,80.1,3.65,8.6,52.5,7.39,381.18,17.35,40.91,9.76
01/03/1975,83.78,3.67,8.45,52.7,7.73,397.18,17.4,40.06,10.16
01/04/1975,84.72,3.68,8.29,52.9,8.23,400.11,17.4,39.14,10.23
01/05/1975,90.1,3.7,8.12,53.2,8.06,423.12,17.36,38.15,10.82
01/06/1975,92.4,3.71,7.96,53.6,7.86,430.69,17.29,37.1,11.01
01/07/1975,92.49,3.71,7.89,54.2,8.06,426.33,17.1,36.38,10.9
01/08/1975,85.71,3.71,7.83,54.3,8.4,394.35,17.07,36.01,10.09
01/09/1975,84.67,3.71,7.76,54.6,8.43,387.43,16.98,35.51,9.92
01/10/1975,88.57,3.7,7.83,54.9,8.14,403.06,16.84,35.62,10.33
01/11/1975,90.07,3.69,7.89,55.3,8.05,406.92,16.67,35.66,10.44
01/12/1975,88.7,3.68,7.96,55.5,8,399.29,16.57,35.83,10.25
01/01/1976,96.86,3.68,8.19,55.6,7.74,435.24,16.55,36.82,11.19
01/02/1976,100.6,3.69,8.43,55.8,7.79,450.42,16.51,37.73,11.59
01/03/1976,101.1,3.69,8.66,55.9,7.73,451.85,16.49,38.7,11.63
01/04/1976,101.9,3.71,8.86,56.1,7.56,453.8,16.54,39.44,11.69
01/05/1976,101.2,3.74,9.05,56.5,7.9,447.49,16.52,40.03,11.53
01/06/1976,101.8,3.76,9.25,56.8,7.86,447.77,16.54,40.69,11.54
01/07/1976,104.2,3.79,9.35,57.1,7.83,455.92,16.58,40.91,11.76
01/08/1976,103.3,3.82,9.45,57.4,7.77,449.62,16.63,41.13,11.6
01/09/1976,105.5,3.85,9.55,57.6,7.59,457.6,16.7,41.42,11.81
01/10/1976,101.9,3.92,9.67,57.9,7.41,439.69,16.9,41.73,11.35
01/11/1976,101.2,3.98,9.79,58,7.29,435.92,17.16,42.17,11.25
01/12/1976,104.7,4.05,9.91,58.2,6.87,449.45,17.39,42.54,11.6
01/01/1977,103.8,4.1,9.97,58.5,7.21,443.3,17.5,42.56,11.44
01/02/1977,101,4.14,10.02,59.1,7.39,426.96,17.52,42.37,11.01
01/03/1977,100.6,4.19,10.08,59.5,7.46,422.41,17.59,42.33,10.9
01/04/1977,99.05,4.25,10.19,60,7.37,412.44,17.68,42.44,10.64
01/05/1977,98.76,4.3,10.31,60.3,7.46,409.18,17.83,42.7,10.55
01/06/1977,99.29,4.36,10.42,60.7,7.28,408.67,17.95,42.89,10.53
01/07/1977,100.2,4.41,10.52,61,7.33,410.39,18.05,43.07,10.57
01/08/1977,97.75,4.45,10.61,61.2,7.4,399.04,18.18,43.33,10.27
01/09/1977,96.23,4.5,10.71,61.4,7.34,391.56,18.31,43.58,10.07
01/10/1977,93.74,4.56,10.77,61.6,7.52,380.19,18.48,43.68,9.77
01/11/1977,94.28,4.61,10.83,61.9,7.58,380.52,18.62,43.71,9.77
01/12/1977,93.82,4.67,10.89,62.1,7.69,377.45,18.79,43.81,9.68
01/01/1978,90.25,4.71,10.9,62.5,7.96,360.76,18.84,43.57,9.24
01/02/1978,88.98,4.76,10.91,62.9,8.03,353.42,18.89,43.33,9.05
01/03/1978,88.82,4.8,10.92,63.4,8.04,350.01,18.91,43.03,8.95
01/04/1978,92.71,4.84,11.02,63.9,8.15,362.48,18.91,43.1,9.26
01/05/1978,97.41,4.87,11.13,64.5,8.35,377.31,18.88,43.1,9.63
01/06/1978,97.66,4.91,11.23,65.2,8.46,374.22,18.81,43.03,9.55
01/07/1978,97.19,4.95,11.34,65.7,8.64,369.58,18.81,43.13,9.43
01/08/1978,103.9,4.98,11.46,66,8.41,393.3,18.86,43.37,10.02
01/09/1978,103.9,5.02,11.57,66.5,8.42,390.34,18.86,43.47,9.94
01/10/1978,100.6,5.04,11.82,67.1,8.64,374.57,18.75,44.02,9.53
01/11/1978,94.71,5.05,12.08,67.4,8.81,351.07,18.73,44.77,8.93
01/12/1978,96.11,5.07,12.33,67.7,9.01,354.68,18.71,45.5,9.01
01/01/1979,99.71,5.11,12.65,68.3,9.1,364.73,18.7,46.28,9.26
01/02/1979,98.23,5.16,12.98,69.1,9.1,355.16,18.64,46.92,9
01/03/1979,100.1,5.2,13.3,69.8,9.12,358.29,18.61,47.6,9.07
01/04/1979,102.1,5.25,13.53,70.6,9.18,361.31,18.57,47.87,9.13
01/05/1979,99.73,5.29,13.75,71.5,9.25,348.48,18.5,48.06,8.79
01/06/1979,101.7,5.34,13.98,72.3,8.91,351.43,18.45,48.31,8.85
01/07/1979,102.7,5.4,14.2,73.1,8.95,351,18.44,48.52,8.83
01/08/1979,107.4,5.45,14.41,73.8,9.03,363.58,18.46,48.79,9.13
01/09/1979,108.6,5.51,14.63,74.6,9.33,363.7,18.45,49,9.11
01/10/1979,104.5,5.56,14.71,75.2,10.3,347.18,18.46,48.86,8.68
01/11/1979,103.7,5.6,14.78,75.9,10.65,341.34,18.44,48.66,8.52
01/12/1979,107.8,5.65,14.86,76.7,10.39,351.14,18.4,48.4,8.75
01/01/1980,110.9,5.7,15,77.8,10.8,356.13,18.3,48.18,8.85
01/02/1980,115.3,5.75,15.15,78.9,12.41,365.1,18.21,47.96,9.05
01/03/1980,104.7,5.8,15.29,80.1,12.75,326.56,18.09,47.69,8.08
01/04/1980,103,5.85,15.17,81,11.47,317.69,18.03,46.8,7.84
