Date,Price,Open,High,Low,Vol.,Change %,
09/23/2016,"2,164.69","2,173.29","2,173.75","2,163.97",,-0.57%,"1,570.00"
09/26/2016,"2,146.10","2,158.54","2,158.54","2,145.04",,-0.86%,"1,569.00"
09/27/2016,"2,159.93","2,146.04","2,161.13","2,141.55",,0.64%,"1,568.00"
09/28/2016,"2,171.37","2,161.85","2,172.40","2,151.79",,0.53%,"1,567.00"
09/29/2016,"2,151.13","2,168.90","2,172.67","2,145.20",,-0.93%,"1,566.00"
09/30/2016,"2,168.27","2,156.51","2,175.30","2,156.51",,0.80%,"1,565.00"
10/03/2016,"2,161.20","2,164.33","2,164.41","2,154.77",,-0.33%,"1,564.00"
10/04/2016,"2,150.49","2,163.37","2,165.46","2,144.01",,-0.50%,"1,563.00"
10/05/2016,"2,159.73","2,155.15","2,163.95","2,155.15",,0.43%,"1,562.00"
10/06/2016,"2,160.77","2,158.22","2,162.93","2,150.28",,0.05%,"1,561.00"
10/07/2016,"2,153.74","2,164.19","2,165.86","2,144.85",,-0.33%,"1,560.00"
10/10/2016,"2,163.66","2,160.39","2,169.60","2,160.39",,0.46%,"1,559.00"
10/11/2016,"2,136.73","2,161.35","2,161.56","2,128.84",,-1.24%,"1,558.00"
10/12/2016,"2,139.18","2,137.67","2,145.36","2,132.77",,0.11%,"1,557.00"
10/13/2016,"2,132.55","2,130.26","2,138.19","2,114.72",,-0.31%,"1,556.00"
10/14/2016,"2,132.98","2,139.68","2,149.19","2,132.98",,0.02%,"1,555.00"
10/17/2016,"2,126.50","2,132.95","2,135.61","2,124.43",,-0.30%,"1,554.00"
10/18/2016,"2,139.60","2,138.31","2,144.38","2,135.49",,0.62%,"1,553.00"
10/19/2016,"2,144.29","2,140.81","2,148.44","2,138.15",,0.22%,"1,552.00"
10/20/2016,"2,141.34","2,142.51","2,147.18","2,133.44",,-0.14%,"1,551.00"
10/21/2016,"2,141.16","2,139.43","2,142.63","2,130.09",,-0.01%,"1,550.00"
10/24/2016,"2,151.33","2,148.50","2,154.79","2,146.91",,0.47%,"1,549.00"
10/25/2016,"2,143.16","2,149.72","2,151.44","2,141.93",,-0.38%,"1,548.00"
10/26/2016,"2,139.43","2,136.97","2,145.73","2,131.59",,-0.17%,"1,547.00"
10/27/2016,"2,133.04","2,144.06","2,147.13","2,132.52",,-0.30%,"1,546.00"
10/28/2016,"2,126.41","2,132.23","2,140.72","2,119.36",,-0.31%,"1,545.00"
10/31/2016,"2,126.15","2,129.78","2,133.25","2,125.53",,-0.01%,"1,544.00"
11/01/2016,"2,111.72","2,128.68","2,131.45","2,097.85",,-0.68%,"1,543.00"
11/02/2016,"2,097.94","2,109.43","2,111.76","2,094.00",,-0.65%,"1,542.00"
11/03/2016,"2,088.66","2,098.80","2,102.56","2,085.23",,-0.44%,"1,541.00"
11/04/2016,"2,085.18","2,083.79","2,099.07","2,083.79",,-0.17%,"1,540.00"
11/07/2016,"2,131.52","2,100.59","2,132.00","2,100.59",,2.22%,"1,539.00"
11/08/2016,"2,139.56","2,129.92","2,146.87","2,123.56",,0.38%,"1,538.00"
11/09/2016,"2,163.26","2,131.56","2,170.10","2,125.35",,1.11%,"1,537.00"
11/10/2016,"2,167.48","2,167.49","2,182.30","2,151.17",,0.20%,"1,536.00"
11/11/2016,"2,164.45","2,162.71","2,165.92","2,152.49",,-0.14%,"1,535.00"
11/14/2016,"2,164.20","2,165.64","2,171.36","2,156.08",,-0.01%,"1,534.00"
11/15/2016,"2,180.39","2,168.29","2,180.84","2,166.38",,0.75%,"1,533.00"
11/16/2016,"2,176.94","2,177.53","2,179.22","2,172.20",,-0.16%,"1,532.00"
11/17/2016,"2,187.12","2,178.61","2,188.06","2,176.65",,0.47%,"1,531.00"
11/18/2016,"2,181.90","2,186.85","2,189.89","2,180.38",,-0.24%,"1,530.00"
11/21/2016,"2,198.18","2,186.43","2,198.70","2,186.43",,0.75%,"1,529.00"
11/22/2016,"2,202.94","2,201.56","2,204.80","2,194.51",,0.22%,"1,528.00"
11/23/2016,"2,204.72","2,198.55","2,204.72","2,194.51",,0.08%,"1,527.00"
11/25/2016,"2,213.35","2,206.27","2,213.35","2,206.27",,0.39%,"1,526.00"
11/28/2016,"2,201.72","2,210.21","2,211.14","2,200.36",,-0.53%,"1,525.00"
11/29/2016,"2,204.66","2,200.76","2,210.46","2,198.15",,0.13%,"1,524.00"
11/30/2016,"2,198.81","2,204.97","2,214.10","2,198.81",,-0.27%,"1,523.00"
12/01/2016,"2,191.08","2,200.17","2,202.60","2,187.44",,-0.35%,"1,522.00"
12/02/2016,"2,191.95","2,191.12","2,197.95","2,188.37",,0.04%,"1,521.00"
12/05/2016,"2,204.71","2,200.65","2,209.42","2,199.97",,0.58%,"1,520.00"
12/06/2016,"2,212.23","2,207.26","2,212.78","2,202.21",,0.34%,"1,519.00"
12/07/2016,"2,241.35","2,210.72","2,241.63","2,208.93",,1.32%,"1,518.00"
