,Close,MA10,MACD,ROC,Momentum,RSI,BOLU,BOLD,CCI,Inflation_Rate_EU,Inflation_Rate_USA,Interest_Rate_EU,Interest_Rate_GER,Funds_Rate_FED,Close_S&P500,Close_DAX
150,1.22817,1.221469,-0.009743801,0.010224226,0.01659,49.99233358,1.262395541,1.199070459,-34.63593926,2.4,2.3,3.82,1.34,0.16,1313.32,6280.799805
151,1.23182,1.222168,-0.008330936,0.002971901,0.02592,53.01043123,1.258119817,1.20055385,14.63033416,2.4,2.3,3.82,1.34,0.16,1310.33,6264.379883
152,1.226,1.222049,-0.007593324,-0.004724716,0.01026,47.88975919,1.252565647,1.202689353,-8.93211657,2.4,2.2,3.79,1.3,0.16,1278.04,6050.290039
153,1.23024,1.222137,-0.006590656,0.003458401,0.00207,51.66889671,1.246280165,1.205932502,31.6505719,2.4,2.2,3.79,1.3,0.16,1278.04,6050.290039
154,1.22242,1.22155,-0.0063538,-0.006356483,-0.0094,44.98357956,1.239996109,1.209339224,15.53749529,2.4,2.2,3.79,1.3,0.16,1278.04,6050.290039
155,1.21794,1.220544,-0.006453201,-0.003664862,-0.00806,41.56060669,1.236475881,1.210892119,-3.840172215,2.4,2.2,3.79,1.3,0.17,1278.18,5978.22998
156,1.23852,1.222833,-0.004815828,0.016897384,0.00828,57.90868709,1.236464989,1.210896678,106.348636,2.4,2.2,3.79,1.3,0.17,1285.5,5969.399902
157,1.23993,1.225668,-0.003365627,0.001138456,0.01751,58.78636115,1.238487693,1.209850974,195.4474332,2.4,2.2,3.79,1.3,0.16,1315.13,6093.990234
158,1.2398,1.229058,-0.002201444,-0.000104845,0.02186,58.661055,1.240793901,1.208870432,181.4230663,2.4,2.2,3.79,1.3,0.16,1314.99,6144.220215
159,1.23646,1.23113,-0.001530687,-0.002693983,-0.00206,55.29630701,1.24215587,1.208665464,117.0649237,2.4,2.2,3.79,1.3,0.17,1325.66,6130.819824
160,1.23053,1.231366,-0.001460769,-0.00479595,-0.0094,49.67536091,1.242802416,1.209156584,63.67273602,2.4,2.2,3.79,1.3,0.17,1325.66,6130.819824
161,1.22894,1.231078,-0.001516181,-0.001292126,-0.01086,48.21521153,1.24303797,1.209527364,21.17946986,2.4,2.2,3.79,1.3,0.17,1325.66,6130.819824
162,1.23313,1.231791,-0.001208072,0.003409442,-0.00333,52.31892202,1.243587169,1.209737164,58.64056541,2.4,2.2,3.79,1.3,0.17,1308.93,6141.049805
163,1.2321,1.231977,-0.001035074,-0.000835273,0.00157,51.21047733,1.244269331,1.209807003,71.75488202,2.4,2.2,3.79,1.3,0.16,1324.18,6161.240234
164,1.22895,1.23263,-0.00113902,-0.002556611,1.00E-05,47.77131074,1.244464079,1.209914254,26.90489317,2.4,2.2,3.79,1.3,0.17,1314.88,6152.490234
165,1.2355,1.234386,-0.000684972,0.005329753,0.00237,54.78665888,1.244889995,1.209999338,51.75482102,2.4,2.2,3.79,1.3,0.17,1329.1,6138.609863
166,1.23308,1.233842,-0.000514479,-0.001958721,0.00098,51.92356143,1.245366576,1.210919091,53.56271072,2.4,2.2,3.79,1.3,0.18,1342.84,6229.410156
167,1.23453,1.233302,-0.000259369,0.001175917,0.00558,53.53996921,1.24471589,1.21383711,51.62643782,2.4,2.2,3.79,1.3,0.18,1342.84,6229.410156
168,1.24718,1.23404,0.000952576,0.010246815,0.01168,64.95991042,1.244253617,1.217841383,169.9691614,2.4,2.2,3.79,1.3,0.18,1342.84,6229.410156
169,1.25285,1.235679,0.002343557,0.004546256,0.01977,68.78151871,1.245702917,1.220123749,238.7137541,2.4,2.2,3.79,1.3,0.17,1344.78,6248.200195
170,1.25629,1.238255,0.003681066,0.00274574,0.02176,70.91955414,1.250098112,1.218886554,242.8973229,2.4,2.2,3.79,1.3,0.17,1357.98,6363.359863
171,1.25107,1.240468,0.004270613,-0.004155092,0.00389,63.57812831,1.252826434,1.218201899,160.1987286,2.4,2.2,3.79,1.3,0.16,1355.69,6392.129883
172,1.24985,1.24214,0.004586518,-0.000975165,-0.003,61.91376381,1.254732673,1.218724327,125.1851406,2.4,2.2,3.79,1.3,0.17,1325.51,6343.129883
173,1.25642,1.244572,0.005305857,0.005256631,0.00013,67.07167001,1.257005928,1.218869739,126.6558716,2.4,2.2,3.79,1.3,0.17,1335.02,6263.25
174,1.25298,1.246975,0.00553456,-0.002737938,0.00191,62.17321344,1.258803899,1.219880434,114.7023785,2.4,2.2,3.79,1.3,0.17,1335.02,6263.25
175,1.2506,1.248485,0.005460813,-0.001899472,0.00075,58.86817354,1.259514653,1.222021013,87.1574575,2.4,2.2,3.79,1.3,0.17,1335.02,6263.25
176,1.25738,1.250915,0.005881658,0.005421398,0.00096,64.79226444,1.26150678,1.222564886,109.5508656,2.4,2.2,3.79,1.3,0.17,1313.72,6132.390137
177,1.25758,1.25322,0.006160307,0.000159061,0.0046,64.95768683,1.263492059,1.222385941,100.8395028,2.4,2.2,3.79,1.3,0.16,1319.99,6136.689941
178,1.25919,1.254421,0.006436852,0.001280237,0.00859,66.37095348,1.265472365,1.222223969,96.47991423,2.4,2.2,3.79,1.3,0.15,1331.85,6228.990234
179,1.25651,1.254787,0.006366374,-0.002128352,-0.00087,61.76380908,1.267152629,1.222725704,84.5851287,2.4,2.2,3.79,1.3,0.15,1329.04,6149.910156
180,1.25996,1.255154,0.006513819,0.0027457,0.00238,65.21730384,1.268234088,1.224198912,73.588346,2.4,2.2,3.79,1.3,0.09,1362.16,6416.279785
181,1.26301,1.256348,0.006798412,0.002420712,0.00382,68.05175766,1.269186507,1.226550826,93.23250383,2.4,2.2,3.79,1.3,0.09,1362.16,6416.279785
182,1.28152,1.259515,0.00842049,0.014655466,0.02501,79.38162199,1.273193941,1.226857059,180.7690679,2.4,2.1,3.63,1.24,0.09,1362.16,6416.279785
183,1.27575,1.261448,0.009135104,-0.004502466,0.01579,70.69780692,1.277044908,1.227342425,182.9711654,2.4,2.1,3.63,1.24,0.18,1365.51,6496.080078
184,1.28543,1.264693,0.010363076,0.007587694,0.02242,75.66089741,1.280825853,1.22883948,199.5528936,2.4,2.1,3.63,1.24,0.17,1374.02,6578.209961
185,1.28989,1.268622,0.011562849,0.003469656,0.00837,77.60294545,1.28561993,1.22968507,211.7325584,2.4,2.1,3.63,1.24,0.17,1374.02,6564.799805
186,1.29884,1.272768,0.013085031,0.006938576,0.02309,80.98577227,1.29095517,1.230556497,198.1975552,2.4,2.1,3.63,1.24,0.17,1367.58,6535.560059
187,1.31299,1.278309,0.015257282,0.010894336,0.02756,84.97286212,1.298848087,1.23022358,209.7478926,2.4,2.1,3.63,1.24,0.17,1354.68,6410.109863
188,1.31167,1.283557,0.016680017,-0.001005339,0.02178,83.16529495,1.306670602,1.229297064,178.3983338,2.4,2.1,3.63,1.24,0.17,1354.68,6410.109863
189,1.30474,1.28838,0.017051789,-0.005283341,0.0059,73.98466081,1.312002081,1.229626919,131.1255206,2.4,2.1,3.63,1.24,0.17,1354.68,6410.109863
190,1.30482,1.292866,0.017155123,6.13E-05,-0.00817,74.02144488,1.316255117,1.230210883,106.8446932,2.4,2.1,3.63,1.24,0.17,1352.46,6387.569824
191,1.29683,1.296248,0.016403203,-0.00612345,-0.01484,63.98214614,1.318733594,1.23234974,77.54054031,2.4,2.1,3.63,1.24,0.17,1341.47,6438.330078
192,1.29792,1.297888,0.015714113,0.000840511,-0.00682,64.70768908,1.320786611,1.235158056,73.065949,2.4,2.1,3.63,1.24,0.17,1341.45,6453.850098
193,1.29301,1.299614,0.014603469,-0.003782976,-0.01181,58.78121565,1.321764481,1.238190852,47.57401268,2.4,2.1,3.63,1.24,0.18,1334.76,6419.350098
194,1.28995,1.300066,0.013322782,-0.002366571,-0.00688,55.27554654,1.322190466,1.2415522,36.73282137,2.4,2.1,3.63,1.24,0.19,1356.78,6557.100098
195,1.28728,1.299805,0.011954576,-0.002069848,-0.01064,52.25419772,1.321585146,1.245700521,14.7558231,2.4,2.1,3.63,1.24,0.19,1356.78,6557.100098
196,1.29132,1.299053,0.011068665,0.0031384,-0.00169,56.27256323,1.32118775,1.249323917,16.57504581,2.4,2.1,3.63,1.24,0.19,1356.78,6557.100098
197,1.28591,1.296345,0.00981687,-0.004189512,-0.00404,50.01009786,1.320420653,1.25319768,8.646172187,2.4,2.1,3.63,1.24,0.18,1353.64,6565.720215
198,1.28877,1.294055,0.008952394,0.002224106,0.00149,53.07740271,1.319296123,1.257217877,-3.392453056,2.4,2.1,3.63,1.24,0.17,1363.67,6577.640137
199,1.29191,1.292772,0.00842356,0.002436432,0.00059,56.34500858,1.317795696,1.262113971,14.58034962,2.4,2.1,3.63,1.24,0.16,1372.78,6684.419922
200,1.29049,1.291339,0.00779996,-0.001099148,0.00458,54.44006361,1.315139969,1.268082031,-7.541917276,2.4,2.1,3.63,1.24,0.13,1376.51,6758.390137
201,1.30174,1.29183,0.008119933,0.008717619,0.01297,64.88936653,1.31256184,1.274364494,42.46811535,2.4,2.1,3.63,1.24,0.13,1362.66,6630.02002
202,1.30344,1.292382,0.008413701,0.001305944,0.01153,66.19129359,1.312478891,1.277250776,76.97028593,2.4,2.1,3.63,1.24,0.13,1362.66,6630.02002
203,1.29675,1.292756,0.008014303,-0.005132572,0.00626,56.95652238,1.311595015,1.280156985,18.06201784,2.4,2.1,3.63,1.24,0.13,1362.66,6630.02002
204,1.2885,1.292611,0.006951934,-0.006362059,-0.01324,47.81577349,1.310992969,1.281609698,-54.83094621,2.4,2.1,3.63,1.24,0.14,1350.52,6419.330078
205,1.28748,1.292631,0.005959002,-0.000791618,-0.01596,46.78433696,1.311093428,1.281335239,-92.59386043,2.4,2.1,3.63,1.24,0.15,1338.31,6390.410156
206,1.29269,1.292768,0.005528767,0.004046665,-0.00406,52.5886245,1.311060322,1.280834344,-59.06547873,2.4,2.1,3.63,1.24,0.15,1337.89,6406.52002
207,1.29522,1.293699,0.005330506,0.001957159,0.00672,55.22372791,1.309092912,1.281428755,2.627493133,2.4,2.1,3.63,1.24,0.14,1360.02,6582.959961
208,1.29484,1.294306,0.005084114,-0.000293386,0.00736,54.71620964,1.305747931,1.282933736,-5.836486641,2.4,2.1,3.63,1.24,0.14,1385.97,6689.399902
209,1.30531,1.295646,0.005668346,0.008085941,0.01262,64.65930526,1.304666804,1.283547863,113.1752152,2.4,2.1,3.63,1.24,0.14,1385.97,6689.399902
210,1.31185,1.297782,0.006583191,0.005010304,0.01663,69.33279784,1.306386623,1.28244071,214.9911244,2.4,2.1,3.63,1.24,0.14,1385.97,6689.399902
211,1.30663,1.298271,0.006808517,-0.003979113,0.01179,62.0550973,1.30826151,1.281571823,161.4884393,2.4,2.1,3.63,1.24,0.14,1385.3,6774.060059
212,1.30188,1.298115,0.006528548,-0.003635306,-0.00343,56.10111493,1.308876305,1.281379028,97.71835679,2.4,2.1,3.63,1.24,0.13,1379.32,6772.259766
213,1.30594,1.299034,0.006558674,0.003118567,-0.00591,59.76718235,1.310122139,1.281297528,100.9926241,2.6,1.9,3.54,1.34,0.14,1375.14,6754.459961
214,1.29863,1.300047,0.0059244,-0.005597501,-0.008,51.21135423,1.310578765,1.281694569,44.9383489,2.6,1.9,3.54,1.34,0.14,1365,6606.089844
215,1.29726,1.301025,0.005250659,-0.001054958,-0.00462,49.7289414,1.310452772,1.282716562,-3.096216602,2.6,1.9,3.54,1.34,0.14,1390.99,6865.660156
216,1.29333,1.301089,0.004349459,-0.003029462,-0.01261,45.52831591,1.310374537,1.283498463,-9.758468593,2.6,1.9,3.54,1.34,0.14,1390.99,6865.660156
217,1.29403,1.30097,0.003649665,0.000541239,-0.0046,46.42396583,1.310183214,1.284096453,-54.60011929,2.6,1.9,3.54,1.34,0.14,1390.99,6865.660156
218,1.29032,1.300518,0.002763847,-0.002867012,-0.00694,42.32565806,1.309933095,1.284692905,-77.49824379,2.6,1.9,3.54,1.34,0.14,1394.23,6918.720215
219,1.29594,1.299581,0.002486652,0.004355509,0.00261,49.78672259,1.30990105,1.284930616,-39.95566374,2.6,1.9,3.54,1.34,0.13,1401.35,6967.950195
220,1.29597,1.297993,0.002243532,2.31E-05,0.00194,49.82522129,1.309851521,1.285669813,-3.205387933,2.6,1.9,3.54,1.34,0.13,1402.22,6966.149902
221,1.29422,1.296752,0.001887885,-0.00135034,0.0039,47.46643614,1.30974137,1.285443963,-35.14518807,2.6,1.9,3.54,1.34,0.13,1402.8,6964.990234
222,1.28349,1.294913,0.000731775,-0.008290708,-0.01245,35.89086883,1.309469569,1.284072431,-129.6085039,2.6,1.9,3.54,1.34,0.13,1405.87,6944.560059
223,1.27957,1.292276,-0.000495055,-0.003054173,-0.0164,32.65799326,1.310492591,1.281300742,-184.7800518,2.6,1.9,3.54,1.34,0.13,1405.87,6944.560059
224,1.28137,1.29055,-0.001307015,0.001406723,-0.01285,35.61683195,1.311382759,1.279304241,-164.461703,2.6,1.9,3.54,1.34,0.13,1405.87,6944.560059
225,1.27708,1.288532,-0.002270494,-0.003347979,-0.00641,31.90463283,1.312110402,1.277777931,-157.0996214,2.6,1.9,3.54,1.34,0.13,1404.11,6909.680176
226,1.27468,1.286667,-0.003190934,-0.001879287,-0.00489,29.96339629,1.313383713,1.27497162,-173.809716,2.6,1.9,3.54,1.34,0.13,1403.93,6974.390137
227,1.27109,1.284373,-0.004162095,-0.002816393,-0.01028,27.21158159,1.31434046,1.271766207,-154.9638675,2.6,1.9,3.54,1.34,0.13,1405.53,6946.799805
228,1.27091,1.282432,-0.004889903,-0.000141611,-0.00617,27.07306522,1.315187584,1.268678749,-138.305462,2.6,1.9,3.54,1.34,0.13,1415.51,6996.290039
229,1.27039,1.279877,-0.00544588,-0.000409156,-0.00429,26.63781966,1.31501336,1.265638973,-128.4409101,2.6,1.9,3.54,1.34,0.13,1418.16,7040.879883
230,1.27348,1.277628,-0.005572917,0.002432324,0.00239,33.67775631,1.312403958,1.264579375,-92.45923737,2.6,1.9,3.54,1.34,0.13,1418.16,7040.879883
231,1.27805,1.276011,-0.00524438,0.003588592,0.00714,42.71170516,1.309516546,1.264297454,-66.38665417,2.6,1.9,3.54,1.34,0.13,1418.16,7040.879883
232,1.27428,1.27509,-0.005227955,-0.002949806,0.00389,37.97090153,1.307339064,1.263503269,-75.84277982,2.6,1.9,3.54,1.34,0.13,1418.13,7033.680176
233,1.28129,1.275262,-0.004596306,0.005501146,0.00781,49.54188423,1.304185439,1.264040228,-35.93539327,2.6,1.9,3.54,1.34,0.13,1413.17,7089.319824
234,1.28166,1.275291,-0.00401953,0.000288771,0.00361,50.08792068,1.301771877,1.264440123,-21.96365196,2.6,1.9,3.54,1.34,0.13,1413.49,7017.75
235,1.28289,1.275872,-0.003423713,0.000959693,0.00861,52.00630523,1.299974733,1.2645936,-20.76144406,2.6,1.9,3.54,1.34,0.13,1402.08,6949.569824
236,1.28848,1.277252,-0.002471962,0.004357349,0.00719,59.80717044,1.298509673,1.265144993,47.89534303,2.6,1.9,3.54,1.34,0.13,1411.13,6971.069824
237,1.29736,1.279879,-0.000989742,0.006891842,0.0157,68.76750005,1.298841158,1.264989176,114.4802751,2.6,1.9,3.54,1.34,0.13,1411.13,6971.069824
238,1.29716,1.282504,0.000166866,-0.000154159,0.01427,68.38598032,1.29987723,1.26450777,126.3897229,2.6,1.9,3.54,1.34,0.13,1411.13,6971.069824
239,1.29422,1.284887,0.00083661,-0.00226649,0.00574,62.70395068,1.300116067,1.264392933,114.6227438,2.6,1.9,3.54,1.34,0.13,1410.44,7047.450195
240,1.29521,1.28706,0.001430777,0.00076494,-0.00215,63.82842412,1.299191281,1.264853386,97.66240464,2.6,1.9,3.54,1.34,0.13,1409.3,7002.680176
241,1.29787,1.289042,0.002092182,0.002053721,0.00071,66.81536956,1.299768406,1.264546594,136.1830809,2.6,1.9,3.54,1.34,0.13,1410.49,7010.569824
242,1.2986,1.291474,0.002644768,0.00056246,0.00438,67.63044042,1.301846087,1.263718246,131.7369388,2.6,1.9,3.54,1.34,0.14,1399.48,6895.490234
243,1.29854,1.293199,0.003042779,-4.62E-05,0.00333,67.47907962,1.303912166,1.263489501,107.1819286,2.6,1.9,3.54,1.34,0.13,1406.58,6970.790039
244,1.30528,1.295561,0.0038576,0.005190445,0.00741,74.57997744,1.30679208,1.262967586,123.110796,2.6,2,3.37,1.49,0.13,1406.58,6970.790039
245,1.30939,1.298211,0.004779894,0.00314875,0.01079,77.85599369,1.310302047,1.26233862,131.9869576,2.6,2,3.37,1.49,0.13,1406.58,6970.790039
246,1.30673,1.300036,0.005235823,-0.00203148,0.00819,71.25258682,1.313202999,1.262801668,118.0527071,2.6,2,3.37,1.49,0.13,1406.58,7014.830078
247,1.2967,1.29997,0.004733252,-0.007675648,-0.00858,52.57146757,1.31409733,1.264618003,63.6633934,2.6,2,3.37,1.49,0.14,1404.94,6932.580078
248,1.29253,1.299507,0.003952909,-0.003215856,-0.01686,46.89216328,1.313775481,1.267043186,13.81179172,2.6,2,3.37,1.49,0.16,1403.44,6964.689941
249,1.29403,1.299488,0.003416141,0.001160515,-0.0127,49.09031731,1.312897733,1.270189933,6.362127583,2.6,2,3.37,1.49,0.16,1432.12,7167.330078
250,1.3005,1.300017,0.00347279,0.004999884,0.0038,57.51746244,1.312644678,1.272906655,45.48052314,2.6,2,3.37,1.49,0.15,1437.92,7214.5
251,1.30737,1.300967,0.004025632,0.005282584,0.01484,64.45851856,1.313374873,1.275066794,99.51922372,2.6,2,3.37,1.49,0.15,1437.92,7214.5
252,1.30771,1.301878,0.004440017,0.000260064,0.01368,64.77499821,1.313416686,1.278362647,109.9547154,2.6,2,3.37,1.49,0.15,1437.92,7214.5
253,1.31626,1.30365,0.00539613,0.006538147,0.01576,71.79297912,1.314929952,1.280279048,157.2916848,2.6,2,3.37,1.49,0.15,1429.08,7213.700195
254,1.31635,1.304757,0.006090907,6.84E-05,0.00898,71.85855459,1.316691973,1.282135027,167.7738143,2.6,2,3.37,1.49,0.15,1433.56,7310.109863
255,1.32282,1.3061,0.00708196,0.004915106,0.01511,76.26589286,1.318669179,1.284243154,178.1176717,2.6,2,3.37,1.49,0.15,1436.56,7343.529785
256,1.32269,1.307696,0.007767351,-9.83E-05,0.00643,76.00016256,1.322153746,1.284585921,185.3415496,2.6,2,3.37,1.49,0.15,1459.99,7310.319824
257,1.32439,1.310465,0.008351433,0.00128526,0.00804,77.15663135,1.325226783,1.284494217,150.3937676,2.6,2,3.37,1.49,0.16,1465.77,7412.129883
258,1.31867,1.313079,0.008257578,-0.004318969,-0.00415,65.37875799,1.327028551,1.285017115,103.1952595,2.6,2,3.37,1.49,0.16,1465.77,7412.129883
259,1.31861,1.315537,0.008085155,-4.55E-05,-0.00408,65.26264762,1.328461261,1.286002072,90.99760244,2.6,2,3.37,1.49,0.16,1465.77,7412.129883
260,1.31785,1.317272,0.007797301,-0.000576365,-0.00654,63.67118257,1.329191351,1.287821982,73.14934864,2.6,2,3.37,1.49,0.16,1461.19,7403.689941
261,1.3224,1.318775,0.007845879,0.003452593,0.00373,68.7417079,1.330509811,1.288898189,85.94306735,2.6,2,3.37,1.49,0.16,1459.32,7347.689941
262,1.32355,1.320359,0.007886265,0.000869631,0.00494,69.92070643,1.332062671,1.289807329,92.37458903,2.6,2,3.37,1.49,0.15,1461.05,7390.759766
263,1.3214,1.320873,0.007656524,-0.001624419,0.00355,64.84037934,1.332843901,1.291289766,66.08530323,2.6,2,3.37,1.49,0.16,1460.26,7389.490234
264,1.31938,1.321176,0.007228134,-0.001528682,-0.00302,60.26897073,1.333567743,1.292204924,53.03013518,2.6,2,3.37,1.49,0.15,1460.15,7451.620117
265,1.31954,1.320848,0.006822893,0.000121269,-0.00401,60.5139752,1.334211401,1.292690599,45.28080195,2.6,2,3.37,1.49,0.15,1460.15,7451.620117
266,1.31857,1.320436,0.006350264,-0.000735105,-0.00283,58.10055086,1.335001056,1.29319661,54.53719643,2.6,2,3.37,1.49,0.15,1460.15,7451.620117
267,1.30484,1.318481,0.004812332,-0.010412796,-0.01454,35.70494969,1.334596165,1.294538835,-40.79940349,2.6,2,3.37,1.49,0.16,1456.89,7413.160156
268,1.30678,1.317292,0.003707315,0.001486772,-0.01276,39.37381205,1.3330958,1.2972982,-89.55374456,2.6,2,3.37,1.49,0.15,1441.59,7425.109863
269,1.31157,1.316588,0.003181422,0.003665498,-0.007,47.5800116,1.33093655,1.301054783,-78.70310565,2.6,2,3.37,1.49,0.15,1433.32,7276.509766
270,1.30809,1.315612,0.002455534,-0.002653309,0.00325,42.89325853,1.329517839,1.303569494,-84.91945592,2.6,2,3.37,1.49,0.14,1447.15,7290.02002
271,1.30639,1.314011,0.001723223,-0.001299605,-0.00039,40.71633403,1.329405885,1.303780115,-118.0832434,2.6,2,3.37,1.49,0.09,1440.67,7216.149902
272,1.32716,1.314372,0.002786704,0.015898774,0.01559,64.89948478,1.329321173,1.30507916,28.53675886,2.6,2,3.37,1.49,0.09,1440.67,7216.149902
273,1.33424,1.315656,0.004152944,0.0053347,0.02615,69.59681569,1.331671243,1.304576091,171.0691354,2.6,2,3.37,1.49,0.09,1440.67,7216.149902
274,1.33789,1.317507,0.005467201,0.00273564,0.0315,71.76150841,1.335038199,1.303287801,208.7117196,2.5,2,3.2,1.47,0.15,1444.49,7326.72998
275,1.3305,1.318603,0.00584507,-0.005523623,0.00334,61.85420472,1.336623841,1.302864159,135.6605006,2.5,2,3.2,1.47,0.16,1445.75,7305.859863
276,1.32888,1.319634,0.005945279,-0.001217587,-0.00536,59.84188381,1.337132305,1.302731028,94.98113998,2.5,2,3.2,1.47,0.16,1450.99,7305.859863
277,1.33736,1.322886,0.006632506,0.006381314,-0.00053,66.2315413,1.338679511,1.302197156,134.2857373,2.5,2,3.2,1.47,0.15,1461.4,7305.209961
278,1.3318,1.325388,0.006651815,-0.004157445,0.0013,59.35176502,1.34017003,1.302036637,107.3476385,2.5,2,3.2,1.47,0.15,1460.93,7397.870117
279,1.33123,1.327354,0.006545668,-0.000427992,0.00235,58.65771282,1.341268387,1.302115613,81.4990217,2.5,2,3.2,1.47,0.15,1460.93,7397.870117
280,1.33215,1.32976,0.006461301,0.00069109,-0.00521,59.50691256,1.342381486,1.302362847,76.163797,2.5,2,3.2,1.47,0.15,1460.93,7397.870117
281,1.33174,1.332295,0.006288861,-0.000307773,-6.00E-05,58.90775459,1.343226425,1.302481242,63.38027282,2.5,2,3.2,1.47,0.15,1455.88,7291.209961
282,1.33766,1.333345,0.006554342,0.004445312,0.00643,64.62249448,1.344480009,1.302344324,83.58012621,2.5,2,3.2,1.47,0.16,1441.48,7234.529785
283,1.34587,1.334508,0.007342575,0.006137584,0.01372,70.86584789,1.347172899,1.301822434,121.1369461,2.5,2,3.2,1.47,0.16,1432.56,7205.22998
284,1.34554,1.335273,0.007850136,-0.000245195,0.0138,70.31167354,1.350038937,1.30147073,121.2855136,2.5,2,3.2,1.47,0.16,1432.84,7281.700195
285,1.34913,1.337136,0.008444719,0.002668074,0.01147,72.87561083,1.352856534,1.301372799,118.6594422,2.5,2,3.2,1.47,0.16,1428.59,7232.490234
286,1.35667,1.339915,0.009415806,0.005588787,0.0108,77.425268,1.356971111,1.300570223,149.9403951,2.5,2,3.2,1.47,0.16,1428.59,7232.490234
287,1.35776,1.341955,0.010156278,0.000803438,0.01222,78.01752199,1.360441494,1.301855506,158.0518446,2.5,2,3.2,1.47,0.16,1428.59,7232.490234
288,1.36391,1.345166,0.011111277,0.004529519,0.01478,81.12236156,1.364183208,1.304010459,181.1519067,2.5,2,3.2,1.47,0.16,1440.13,7261.25
289,1.35129,1.347172,0.010726147,-0.00925281,-0.00538,61.36169484,1.36553659,1.30740241,115.4044814,2.5,2,3.2,1.47,0.16,1454.92,7376.27002
290,1.35831,1.349788,0.010862173,0.005195036,0.00055,66.41769175,1.365970811,1.311505522,95.23366375,2.5,2,3.2,1.47,0.15,1460.91,7394.549805
291,1.35213,1.351827,0.010351968,-0.004549771,-0.01178,58.88112293,1.36469455,1.317503117,80.40063004,2.5,2,3.2,1.47,0.15,1457.34,7437.22998
292,1.33964,1.352025,0.008837911,-0.009237277,-0.01165,46.9242265,1.36379277,1.320942896,16.90240494,2.5,2,3.2,1.47,0.16,1433.19,7380.640137
293,1.33662,1.3511,0.007310055,-0.002254337,-0.02169,44.49665652,1.363661594,1.321715739,-31.81529083,2.5,2,3.2,1.47,0.16,1433.19,7380.640137
294,1.3406,1.350606,0.006347205,0.00297766,-0.01153,48.40519365,1.363683583,1.321934083,-22.84877112,2.5,2,3.2,1.47,0.16,1433.19,7380.640137
295,1.34534,1.350227,0.005898621,0.00353573,0.0057,52.80324223,1.36366066,1.323030006,-2.097260454,2.5,2,3.2,1.47,0.15,1433.82,7328.049805
296,1.34508,1.349068,0.005459206,-0.00019326,0.00846,52.53033396,1.363471843,1.32497449,19.20401085,2.5,2,3.2,1.47,0.15,1413.11,7173.689941
297,1.33629,1.346921,0.004351524,-0.006534927,-0.00431,43.98986447,1.363347528,1.325440472,-55.79737599,2.5,2,3.2,1.47,0.17,1408.75,7192.850098
298,1.33618,1.344148,0.003425318,-8.23E-05,-0.00916,43.89064319,1.363223204,1.325779463,-78.04947439,2.5,2,3.2,1.47,0.16,1412.97,7200.22998
299,1.33509,1.342528,0.002573671,-0.000815758,-0.00999,42.82708316,1.362965082,1.326392918,-84.3580786,2.5,2,3.2,1.47,0.16,1411.94,7231.850098
300,1.3388,1.340577,0.002173051,0.002778839,0.00251,47.62668313,1.36263816,1.32722884,-70.88399455,2.5,2,3.2,1.47,0.16,1411.94,7231.850098
301,1.328,1.338164,0.000972873,-0.008066926,-0.00818,37.45612338,1.36248277,1.32754423,-110.8922943,2.5,2,3.2,1.47,0.16,1411.94,7231.850098
302,1.31887,1.336087,-0.000706844,-0.006875,-0.01622,31.19822007,1.364231745,1.324406588,-192.1571898,2.5,2,3.2,1.47,0.17,1411.94,7203.160156
303,1.31902,1.334327,-0.00200284,0.000113734,-0.01978,31.4074198,1.365846407,1.320432593,-173.1647195,2.5,2,3.2,1.47,0.17,1411.94,7284.399902
304,1.30617,1.330884,-0.004020469,-0.009742081,-0.02183,24.35775992,1.367524629,1.315653038,-173.7557948,2.5,2,3.2,1.47,0.18,1412.16,7260.629883
305,1.30606,1.326956,-0.00556419,-8.42E-05,-0.01281,24.30586868,1.3695209,1.309640767,-186.2774148,2.5,2,3.2,1.47,0.17,1427.59,7335.669922
306,1.31375,1.323823,-0.006096801,0.005887938,-0.00527,35.05330659,1.368989012,1.305803988,-142.7466866,2.2,1.9,3.1,1.34,0.16,1414.2,7363.850098
307,1.30558,1.320752,-0.007096347,-0.006218839,-0.00059,30.02145643,1.367536965,1.302453368,-132.3010034,2.2,1.9,3.1,1.34,0.16,1414.2,7363.850098
308,1.30178,1.317312,-0.008101731,-0.002910584,-0.00428,27.94811751,1.364470754,1.299393246,-139.0524625,2.2,1.9,3.1,1.34,0.16,1414.2,7363.850098
309,1.30261,1.314064,-0.008730887,0.000637589,-0.01114,29.13584589,1.362409539,1.296000128,-125.4864323,2.2,1.9,3.1,1.34,0.17,1417.26,7326.470215
310,1.30512,1.310696,-0.008924091,0.001926901,-0.00046,32.85495479,1.359412598,1.293994402,-98.08068956,2.2,1.9,3.1,1.34,0.16,1428.39,7377.759766
311,1.29665,1.307561,-0.009649431,-0.006489825,-0.00513,27.45280947,1.35622275,1.29181425,-106.4168414,2.2,1.9,3.1,1.34,0.16,1394.53,7232.830078
312,1.31064,1.306738,-0.008991742,0.010789342,0.00803,44.26978529,1.353694133,1.290497867,-71.54105192,2.2,1.9,3.1,1.34,0.16,1377.51,7204.959961
